X,Y,Datetime,Lat,Lon,FRP(mw),Firesize(km^2),temp(k),Category,Description
-1486474.60330733,-3693744.70033144,2016-01-08 21:40:00,-33.0092,115.9346,80.71,0.117349,451.9,10, Processed
-1484116.77242642,-3693311.75411535,2016-01-08 21:40:00,-33.008,115.9604,61,0.094066,448.7,10, Processed
-1479409.97297082,-3692448.4372349,2016-01-08 21:40:00,-33.0056,116.0119,78.66,0.114127,452,10, Processed
-1478975.42083639,-3689657.80010569,2016-01-08 21:50:00,-32.9813,116.0203,78.55,0.096085,461.5,10, Processed
-1476625.88369737,-3689227.50671628,2016-01-08 21:50:00,-32.9801,116.046,58.27,0.071308,461.5,10, Processed
-1502976.21367941,-3696788.55170701,2016-01-08 21:50:00,-33.0176,115.754,49.28,0.044405,479.6,10, Processed
-1486474.60330733,-3693744.70033144,2016-01-08 21:50:00,-33.0092,115.9346,71.93,0.115887,446.4,10, Processed
-1484116.77242642,-3693311.75411535,2016-01-08 21:50:00,-33.008,115.9604,74.64,0.067648,479.3,10, Processed
-1500619.18490922,-3696352.29872552,2016-01-08 22:00:00,-33.0164,115.7798,46.46,0.053352,465.2,10, Processed
-1486474.60330733,-3693744.70033144,2016-01-08 22:00:00,-33.0092,115.9346,83.75,0.103504,460.9,10, Processed
-1479409.97297082,-3692448.4372349,2016-01-08 22:00:00,-33.0056,116.0119,71.75,0.10379,452.2,10, Processed
-1478975.42083639,-3689657.80010569,2016-01-08 22:10:00,-32.9813,116.0203,81.97,0.084413,471.6,10, Processed
-1502976.21367941,-3696788.55170701,2016-01-08 22:10:00,-33.0176,115.754,45.09,0.045405,472.9,10, Processed
-1486474.60330733,-3693744.70033144,2016-01-08 22:10:00,-33.0092,115.9346,70.57,0.109005,448.6,10, Processed
-1479409.97297082,-3692448.4372349,2016-01-08 22:10:00,-33.0056,116.0119,79.6,0.080789,472.4,10, Processed
-1486474.60330733,-3693744.70033144,2016-01-08 22:20:00,-33.0092,115.9346,74.36,0.077131,471.1,10, Processed
-1478975.42083639,-3689657.80010569,2016-01-08 22:30:00,-32.9813,116.0203,80.08,0.073687,478.4,10, Processed
-1502976.21367941,-3696788.55170701,2016-01-08 22:30:00,-33.0176,115.754,50.72,0.052668,471.1,10, Processed
-1486474.60330733,-3693744.70033144,2016-01-08 22:30:00,-33.0092,115.9346,69.87,0.088393,459.7,10, Processed
-1479409.97297082,-3692448.4372349,2016-01-08 22:30:00,-33.0056,116.0119,87.67,0.077563,480.8,10, Processed
-1500619.18490922,-3696352.29872552,2016-01-08 22:40:00,-33.0164,115.7798,46.87,0.068096,452,10, Processed
-1486474.60330733,-3693744.70033144,2016-01-08 22:40:00,-33.0092,115.9346,85.75,0.088907,471.2,10, Processed
-1479409.97297082,-3692448.4372349,2016-01-08 22:40:00,-33.0056,116.0119,84.47,0.064638,490,10, Processed
-1468709.72256906,-3682370.74031571,2016-01-08 22:50:00,-32.928,116.1398,28.93,0.006226,588.2,10, Processed
-1478975.42083639,-3689657.80010569,2016-01-08 22:50:00,-32.9813,116.0203,64.9,0.017481,568.1,10, Processed
-1502976.21367941,-3696788.55170701,2016-01-08 22:50:00,-33.0176,115.754,55.39,0.053327,475.7,10, Processed
-1486474.60330733,-3693744.70033144,2016-01-08 22:50:00,-33.0092,115.9346,77.55,0.055976,493.8,10, Processed
-1479409.97297082,-3692448.4372349,2016-01-08 22:50:00,-33.0056,116.0119,83.5,0.076641,478.5,10, Processed
-1478975.42083639,-3689657.80010569,2016-01-08 23:00:00,-32.9813,116.0203,79.09,0.075164,476.4,10, Processed
-1502976.21367941,-3696788.55170701,2016-01-08 23:00:00,-33.0176,115.754,49.07,0.028937,507.4,10, Processed
-1500619.18490922,-3696352.29872552,2016-01-08 23:00:00,-33.0164,115.7798,48.45,0.056733,464.1,10, Processed
-1486474.60330733,-3693744.70033144,2016-01-08 23:00:00,-33.0092,115.9346,85.54,0.073596,482.6,10, Processed
-1479409.97297082,-3692448.4372349,2016-01-08 23:00:00,-33.0056,116.0119,80.48,0.051767,501.4,10, Processed
-1468709.72256906,-3682370.74031571,2016-01-08 23:10:00,-32.928,116.1398,-9999,-9999,-9999,15, Low Possibility
-1478975.42083639,-3689657.80010569,2016-01-08 23:10:00,-32.9813,116.0203,60.68,0.005997,670.9,10, Processed
-1500619.18490922,-3696352.29872552,2016-01-08 23:10:00,-33.0164,115.7798,47.17,0.047353,473.2,10, Processed
-1486474.60330733,-3693744.70033144,2016-01-08 23:10:00,-33.0092,115.9346,74.62,0.042046,510.6,10, Processed
-1486474.60330733,-3693744.70033144,2016-01-08 23:20:00,-33.0092,115.9346,70.45,0.060398,482.8,10, Processed
-1479409.97297082,-3692448.4372349,2016-01-08 23:20:00,-33.0056,116.0119,105.98,0.071903,497.9,10, Processed
-1232743.22746218,-3767425.08325037,2016-01-08 23:20:00,-33.9268,118.5714,21.97,-9999,-9999,15, Low Possibility
-1486474.60330733,-3693744.70033144,2016-01-08 23:30:00,-33.0092,115.9346,72.1,0.033082,525.4,10, Processed
-1479409.97297082,-3692448.4372349,2016-01-08 23:30:00,-33.0056,116.0119,102.39,0.060871,506.8,10, Processed
-1496529.55620136,-3854675.89385889,2016-01-08 23:30:00,-34.4287,115.6051,-9999,-9999,-9999,15, Low Possibility
-1180271.94121443,-3805850.20203601,2016-01-08 23:30:00,-34.3181,119.0969,-9999,-9999,-9999,15, Low Possibility
-1486474.60330733,-3693744.70033144,2016-01-08 23:40:00,-33.0092,115.9346,50.18,0.012348,576.1,10, Processed
-1479409.97297082,-3692448.4372349,2016-01-08 23:40:00,-33.0056,116.0119,98.69,0.05466,511.8,10, Processed
-1486474.60330733,-3693744.70033144,2016-01-08 23:50:00,-33.0092,115.9346,64.66,0.006377,671.1,10, Processed
-1479409.97297082,-3692448.4372349,2016-01-08 23:50:00,-33.0056,116.0119,126.72,0.041916,550.8,10, Processed
-1500619.18490922,-3696352.29872552,2016-01-09 00:00:00,-33.0164,115.7798,70.11,0.150518,432,10, Processed
-1486474.60330733,-3693744.70033144,2016-01-09 00:00:00,-33.0092,115.9346,69.78,0.010217,626.5,10, Processed
-1479409.97297082,-3692448.4372349,2016-01-09 00:00:00,-33.0056,116.0119,101.41,0.046998,524.6,10, Processed
-1488478.4089795,-3792407.40020408,2016-01-09 00:00:00,-33.8838,115.7785,-9999,-9999,-9999,15, Low Possibility
-1486114.66699912,-3791959.73059495,2016-01-09 00:00:00,-33.8825,115.8046,28.44,-9999,-9999,14, Medium Possibility
-1292850.55185709,-3807370.89489291,2016-01-09 00:00:00,-34.225,117.8739,-9999,-9999,-9999,15, Low Possibility
-1429779.54257816,-3867209.00437385,2016-01-09 00:00:00,-34.6154,116.3121,-9999,-9999,-9999,15, Low Possibility
-1478975.42083639,-3689657.80010569,2016-01-09 00:10:00,-32.9813,116.0203,-9999,-9999,-9999,15, Low Possibility
-1486474.60330733,-3693744.70033144,2016-01-09 00:10:00,-33.0092,115.9346,77.9,0.011571,625,10, Processed
-1479409.97297082,-3692448.4372349,2016-01-09 00:10:00,-33.0056,116.0119,113.42,0.039601,546.5,10, Processed
-1330911.54929063,-3819286.91628071,2016-01-09 00:10:00,-34.293,117.4468,-9999,-9999,-9999,15, Low Possibility
-1486474.60330733,-3693744.70033144,2016-01-09 00:20:00,-33.0092,115.9346,71.07,0.005995,690.6,10, Processed
-1479409.97297082,-3692448.4372349,2016-01-09 00:20:00,-33.0056,116.0119,113.68,0.051449,526.4,10, Processed
-1374878.64451526,-3810362.3329083,2016-01-09 00:20:00,-34.1679,116.9818,-9999,-9999,-9999,15, Low Possibility
-1478975.42083639,-3689657.80010569,2016-01-09 00:30:00,-32.9813,116.0203,81.48,-9999,-9999,13, High Possibility
-1486474.60330733,-3693744.70033144,2016-01-09 00:30:00,-33.0092,115.9346,64.68,-9999,-9999,13, High Possibility
-1479409.97297082,-3692448.4372349,2016-01-09 00:30:00,-33.0056,116.0119,135.38,0.038208,564.1,10, Processed
-1500619.18490922,-3696352.29872552,2016-01-09 00:40:00,-33.0164,115.7798,79.02,0.21543,420.7,10, Processed
-1486474.60330733,-3693744.70033144,2016-01-09 00:40:00,-33.0092,115.9346,68.6,-9999,-9999,13, High Possibility
-1479409.97297082,-3692448.4372349,2016-01-09 00:40:00,-33.0056,116.0119,135.81,0.053417,537.1,10, Processed
-1502539.58868945,-3693984.85181127,2016-01-09 00:50:00,-32.9932,115.7625,66.76,0.258338,405.3,10, Processed
-1500181.98558277,-3693548.68042586,2016-01-09 00:50:00,-32.992,115.7883,-9999,-9999,-9999,15, Low Possibility
-1500619.18490922,-3696352.29872552,2016-01-09 00:50:00,-33.0164,115.7798,84.51,0.187271,430.6,10, Processed
-1479409.97297082,-3692448.4372349,2016-01-09 00:50:00,-33.0056,116.0119,144.05,0.052473,543.1,10, Processed
-1450872.76470067,-3758047.13421835,2016-01-09 00:50:00,-33.6203,116.2301,42.22,0.172112,403.1,10, Processed
-1485578.84755151,-3816643.26484149,2016-01-09 00:50:00,-34.1027,115.7764,-9999,-9999,-9999,15, Low Possibility
-1468281.06994432,-3679581.26723659,2016-01-09 01:00:00,-32.9037,116.1481,41.34,0.125702,415.5,10, Processed
-1502110.40202441,-3691193.30367246,2016-01-09 01:00:00,-32.9689,115.7709,73.69,0.302981,402.8,10, Processed
-1499743.02097006,-3690756.03852721,2016-01-09 01:00:00,-32.9677,115.7968,-9999,-9999,-9999,15, Low Possibility
-1497384.73089528,-3690320.42169227,2016-01-09 01:00:00,-32.9665,115.8226,-9999,-9999,-9999,15, Low Possibility
-1502539.58868945,-3693984.85181127,2016-01-09 01:00:00,-32.9932,115.7625,85.8,0.2069,426.6,10, Processed
-1500181.98558277,-3693548.68042586,2016-01-09 01:00:00,-32.992,115.7883,78.15,0.325257,402.3,10, Processed
-1497824.26762005,-3693112.98146862,2016-01-09 01:00:00,-32.9908,115.8141,-9999,-9999,-9999,15, Low Possibility
-1478975.42083639,-3689657.80010569,2016-01-09 01:00:00,-32.9813,116.0203,77.14,-9999,-9999,13, High Possibility
-1500619.18490922,-3696352.29872552,2016-01-09 01:00:00,-33.0164,115.7798,97.71,0.229825,427.8,10, Processed
-1498263.45349307,-3695905.43690675,2016-01-09 01:00:00,-33.0151,115.8056,72.75,0.191566,422.4,10, Processed
-1486474.60330733,-3693744.70033144,2016-01-09 01:00:00,-33.0092,115.9346,72.86,-9999,-9999,13, High Possibility
-1479409.97297082,-3692448.4372349,2016-01-09 01:00:00,-33.0056,116.0119,143.52,0.045453,554.4,10, Processed
-1505520.38291481,-3812135.85871836,2016-01-09 01:00:00,-34.0398,115.5673,-9999,-9999,-9999,15, Low Possibility
-1466626.1102517,-3826911.84496716,2016-01-09 01:00:00,-34.2155,115.9672,-9999,-9999,-9999,15, Low Possibility
-1464258.70025792,-3826478.62273405,2016-01-09 01:00:00,-34.2143,115.9934,-9999,-9999,-9999,15, Low Possibility
-1403407.96829818,-3831962.9942588,2016-01-09 01:00:00,-34.33,116.6449,-9999,-9999,-9999,15, Low Possibility
-1448689.97260304,-3870691.95212879,2016-01-09 01:00:00,-34.6255,116.102,-9999,-9999,-9999,15, Low Possibility
-1468281.06994432,-3679581.26723659,2016-01-09 01:10:00,-32.9037,116.1481,51.54,0.070674,455.3,10, Processed
-1432516.14980356,-3757470.54623532,2016-01-09 01:10:00,-33.6353,116.4284,-9999,-9999,-9999,15, Low Possibility
-1466626.1102517,-3826911.84496716,2016-01-09 01:10:00,-34.2155,115.9672,-9999,-9999,-9999,15, Low Possibility
-1464258.70025792,-3826478.62273405,2016-01-09 01:10:00,-34.2143,115.9934,-9999,-9999,-9999,15, Low Possibility
-1512667.6733691,-3841118.16466622,2016-01-09 01:10:00,-34.2894,115.4494,-9999,-9999,-9999,15, Low Possibility
-1437032.62767081,-3577289.80419765,2016-01-09 01:20:00,-32.0297,116.6145,37.86,0.032802,482.3,10, Processed
-1456161.91636772,-3645004.17552441,2016-01-09 01:20:00,-32.61,116.3232,-9999,-9999,-9999,15, Low Possibility
-1468281.06994432,-3679581.26723659,2016-01-09 01:20:00,-32.9037,116.1481,50.19,0.071118,453.6,10, Processed
-1395672.47680659,-3783776.51224626,2016-01-09 01:20:00,-33.9091,116.7912,3.5,-9999,-9999,15, Low Possibility
-1464258.70025792,-3826478.62273405,2016-01-09 01:20:00,-34.2143,115.9934,-9999,-9999,-9999,15, Low Possibility
-1468281.06994432,-3679581.26723659,2016-01-09 01:30:00,-32.9037,116.1481,64.17,0.117165,440.1,10, Processed
-1467917.91716145,-3750220.90588682,2016-01-09 01:30:00,-33.5318,116.0573,-9999,-9999,-9999,15, Low Possibility
-1450421.98998212,-3755236.36516966,2016-01-09 01:30:00,-33.5958,116.2387,-9999,-9999,-9999,15, Low Possibility
-1450872.76470067,-3758047.13421835,2016-01-09 01:30:00,-33.6203,116.2301,-9999,-9999,-9999,15, Low Possibility
-1468281.06994432,-3679581.26723659,2016-01-09 01:40:00,-32.9037,116.1481,60.22,0.131893,431.1,10, Processed
-1512667.6733691,-3841118.16466622,2016-01-09 01:40:00,-34.2894,115.4494,-9999,-9999,-9999,15, Low Possibility
-1419407.12211837,-3873651.31817491,2016-01-09 01:40:00,-34.6842,116.4162,26.81,-9999,-9999,15, Low Possibility
-1434459.35886559,-3606250.60019676,2016-01-09 01:50:00,-32.2895,116.6046,39.03,0.054543,454.4,10, Processed
-1468281.06994432,-3679581.26723659,2016-01-09 01:50:00,-32.9037,116.1481,68.67,0.11754,443.5,10, Processed
-1505520.38291481,-3812135.85871836,2016-01-09 01:50:00,-34.0398,115.5673,29.21,0.10554,408.1,10, Processed
-1416170.08072002,-3812180.2461273,2016-01-09 01:50:00,-34.14,116.5327,-9999,-9999,-9999,15, Low Possibility
-1512667.6733691,-3841118.16466622,2016-01-09 01:50:00,-34.2894,115.4494,-9999,-9999,-9999,15, Low Possibility
-1497460.83480407,-3846528.4455641,2016-01-09 01:50:00,-34.3551,115.6064,-9999,-9999,-9999,15, Low Possibility
-1468281.06994432,-3679581.26723659,2016-01-09 02:00:00,-32.9037,116.1481,68.73,0.115257,444.6,10, Processed
-1416170.08072002,-3812180.2461273,2016-01-09 02:00:00,-34.14,116.5327,-9999,-9999,-9999,15, Low Possibility
-1464258.70025792,-3826478.62273405,2016-01-09 02:00:00,-34.2143,115.9934,-9999,-9999,-9999,15, Low Possibility
-1485572.33184376,-3830452.56238452,2016-01-09 02:10:00,-34.2256,115.7574,-9999,-9999,-9999,15, Low Possibility
-1512667.6733691,-3841118.16466622,2016-01-09 02:10:00,-34.2894,115.4494,-9999,-9999,-9999,15, Low Possibility
-1497460.83480407,-3846528.4455641,2016-01-09 02:10:00,-34.3551,115.6064,-9999,-9999,-9999,15, Low Possibility
-1456216.20062682,-3847108.7141739,2016-01-09 02:10:00,-34.407,116.0524,-9999,-9999,-9999,15, Low Possibility
-1443295.69853207,-3589070.7421318,2016-01-09 02:20:00,-32.1275,116.5329,30.16,0.095898,413.8,10, Processed
-1465789.50170251,-3633274.70288332,2016-01-09 02:20:00,-32.4953,116.2361,30.96,0.011604,540.9,10, Processed
-1457486.01517327,-3756519.30471341,2016-01-09 02:20:00,-33.5994,116.161,38.3,0.035192,478.8,10, Processed
-1466152.91752607,-3824066.21458983,2016-01-09 02:20:00,-34.1907,115.9762,-9999,-9999,-9999,12, Cloudy
-1456216.20062682,-3847108.7141739,2016-01-09 02:20:00,-34.407,116.0524,-9999,-9999,-9999,15, Low Possibility
-1468131.97825794,-3633700.647304,2016-01-09 02:30:00,-32.4965,116.2106,34.9,0.081539,427.9,10, Processed
-1458083.68067688,-3642662.05963568,2016-01-09 02:30:00,-32.5871,116.3058,-9999,-9999,-9999,15, Low Possibility
-1456161.91636772,-3645004.17552441,2016-01-09 02:30:00,-32.61,116.3232,-9999,-9999,-9999,15, Low Possibility
-1485572.33184376,-3830452.56238452,2016-01-09 02:30:00,-34.2256,115.7574,43.61,0.130287,416.5,10, Processed
-1466626.1102517,-3826911.84496716,2016-01-09 02:30:00,-34.2155,115.9672,-9999,-9999,-9999,15, Low Possibility
-1424615.47159508,-3821969.62732598,2016-01-09 02:30:00,-34.218,116.4284,-9999,-9999,-9999,15, Low Possibility
-1497460.83480407,-3846528.4455641,2016-01-09 02:30:00,-34.3551,115.6064,-9999,-9999,-9999,15, Low Possibility
-1376132.55916424,-3874213.27796139,2016-01-09 02:30:00,-34.7358,116.8861,49.78,0.111242,429.9,10, Processed
-1373782.94132466,-3873799.7260059,2016-01-09 02:30:00,-34.7346,116.9122,-9999,-9999,-9999,15, Low Possibility
-1464787.52871394,-3801759.38933031,2016-01-09 02:50:00,-33.9937,116.0213,-9999,-9999,-9999,15, Low Possibility
-1505520.38291481,-3812135.85871836,2016-01-09 02:50:00,-34.0398,115.5673,-9999,-9999,-9999,15, Low Possibility
-1485572.33184376,-3830452.56238452,2016-01-09 02:50:00,-34.2256,115.7574,-9999,-9999,-9999,15, Low Possibility
-1466626.1102517,-3826911.84496716,2016-01-09 02:50:00,-34.2155,115.9672,-9999,-9999,-9999,15, Low Possibility
-1506013.57606201,-3842612.86231644,2016-01-09 02:50:00,-34.3104,115.5193,-9999,-9999,-9999,15, Low Possibility
-1499360.15363013,-3844122.30933673,2016-01-09 02:50:00,-34.3315,115.5892,41.85,0.140504,411.4,10, Processed
-1496979.91283903,-3843669.06262203,2016-01-09 02:50:00,-34.3302,115.6156,-9999,-9999,-9999,15, Low Possibility
-1475198.51463659,-3864519.00440749,2016-01-09 02:50:00,-34.5407,115.8227,-9999,-9999,-9999,15, Low Possibility
-1402440.68847646,-3853928.93501977,2016-01-09 02:50:00,-34.5268,116.6266,-9999,-9999,-9999,15, Low Possibility
-1376132.55916424,-3874213.27796139,2016-01-09 02:50:00,-34.7358,116.8861,-9999,-9999,-9999,15, Low Possibility
-1373782.94132466,-3873799.7260059,2016-01-09 02:50:00,-34.7346,116.9122,-9999,-9999,-9999,15, Low Possibility
-1458083.68067688,-3642662.05963568,2016-01-09 03:00:00,-32.5871,116.3058,-9999,-9999,-9999,15, Low Possibility
-1493296.43058191,-3678741.18167072,2016-01-09 03:00:00,-32.8683,115.882,-9999,-9999,-9999,15, Low Possibility
-1505520.35736482,-3683699.87858975,2016-01-09 03:00:00,-32.8985,115.7447,84.09,0.276658,412.6,10, Processed
-1489018.76131494,-3680654.59718876,2016-01-09 03:00:00,-32.8901,115.9251,-9999,-9999,-9999,15, Low Possibility
-1459215.05165849,-3724092.23303857,2016-01-09 03:00:00,-33.3092,116.1858,-9999,-9999,-9999,15, Low Possibility
-1464787.52871394,-3801759.38933031,2016-01-09 03:00:00,-33.9937,116.0213,-9999,-9999,-9999,15, Low Possibility
-1485572.33184376,-3830452.56238452,2016-01-09 03:00:00,-34.2256,115.7574,-9999,-9999,-9999,15, Low Possibility
-1521713.76769298,-3840086.20802377,2016-01-09 03:00:00,-34.2697,115.353,-9999,-9999,-9999,15, Low Possibility
-1486048.0854808,-3833310.97680625,2016-01-09 03:00:00,-34.2505,115.7483,-9999,-9999,-9999,15, Low Possibility
-1506013.57606201,-3842612.86231644,2016-01-09 03:00:00,-34.3104,115.5193,-9999,-9999,-9999,15, Low Possibility
-1497460.83480407,-3846528.4455641,2016-01-09 03:00:00,-34.3551,115.6064,-9999,-9999,-9999,15, Low Possibility
-1456216.20062682,-3847108.7141739,2016-01-09 03:00:00,-34.407,116.0524,-9999,-9999,-9999,15, Low Possibility
-1470900.75532746,-3852621.51357981,2016-01-09 03:00:00,-34.4396,115.8857,-9999,-9999,-9999,15, Low Possibility
-1475198.51463659,-3864519.00440749,2016-01-09 03:00:00,-34.5407,115.8227,-9999,-9999,-9999,15, Low Possibility
-1473305.45859037,-3866938.83728194,2016-01-09 03:00:00,-34.5644,115.8399,-9999,-9999,-9999,15, Low Possibility
-1376132.55916424,-3874213.27796139,2016-01-09 03:00:00,-34.7358,116.8861,-9999,-9999,-9999,15, Low Possibility
-1373782.94132466,-3873799.7260059,2016-01-09 03:00:00,-34.7346,116.9122,-9999,-9999,-9999,15, Low Possibility
-1493296.43058191,-3678741.18167072,2016-01-09 03:10:00,-32.8683,115.882,-9999,-9999,-9999,15, Low Possibility
-1489018.76131494,-3680654.59718876,2016-01-09 03:10:00,-32.8901,115.9251,131.55,-9999,-9999,14, Medium Possibility
-1468363.74621071,-3753043.77550907,2016-01-09 03:10:00,-33.5564,116.0487,-9999,-9999,-9999,15, Low Possibility
-1464787.52871394,-3801759.38933031,2016-01-09 03:10:00,-33.9937,116.0213,-9999,-9999,-9999,15, Low Possibility
-1486048.0854808,-3833310.97680625,2016-01-09 03:10:00,-34.2505,115.7483,-9999,-9999,-9999,15, Low Possibility
-1512667.6733691,-3841118.16466622,2016-01-09 03:10:00,-34.2894,115.4494,-9999,-9999,-9999,15, Low Possibility
-1497460.83480407,-3846528.4455641,2016-01-09 03:10:00,-34.3551,115.6064,-9999,-9999,-9999,15, Low Possibility
-1439674.34927319,-3844068.34110592,2016-01-09 03:10:00,-34.3983,116.2358,-9999,-9999,-9999,15, Low Possibility
-1493296.43058191,-3678741.18167072,2016-01-09 03:20:00,-32.8683,115.882,117.83,-9999,-9999,14, Medium Possibility
-1505520.35736482,-3683699.87858975,2016-01-09 03:20:00,-32.8985,115.7447,83.18,0.220964,422.3,10, Processed
-1468363.74621071,-3753043.77550907,2016-01-09 03:20:00,-33.5564,116.0487,-9999,-9999,-9999,15, Low Possibility
-1485572.33184376,-3830452.56238452,2016-01-09 03:20:00,-34.2256,115.7574,-9999,-9999,-9999,15, Low Possibility
-1486048.0854808,-3833310.97680625,2016-01-09 03:20:00,-34.2505,115.7483,48.72,0.136181,419.7,10, Processed
-1512667.6733691,-3841118.16466622,2016-01-09 03:20:00,-34.2894,115.4494,91.74,-9999,-9999,14, Medium Possibility
-1497460.83480407,-3846528.4455641,2016-01-09 03:20:00,-34.3551,115.6064,-9999,-9999,-9999,15, Low Possibility
-1505520.35736482,-3683699.87858975,2016-01-09 03:30:00,-32.8985,115.7447,90.55,0.363847,404.1,10, Processed
-1489018.76131494,-3680654.59718876,2016-01-09 03:30:00,-32.8901,115.9251,-9999,-9999,-9999,15, Low Possibility
-1464787.52871394,-3801759.38933031,2016-01-09 03:30:00,-33.9937,116.0213,-9999,-9999,-9999,15, Low Possibility
-1505520.38291481,-3812135.85871836,2016-01-09 03:30:00,-34.0398,115.5673,-9999,-9999,-9999,15, Low Possibility
-1486048.0854808,-3833310.97680625,2016-01-09 03:30:00,-34.2505,115.7483,-9999,-9999,-9999,15, Low Possibility
-1512667.6733691,-3841118.16466622,2016-01-09 03:30:00,-34.2894,115.4494,-9999,-9999,-9999,15, Low Possibility
-1496979.91283903,-3843669.06262203,2016-01-09 03:30:00,-34.3302,115.6156,-9999,-9999,-9999,15, Low Possibility
-1497460.83480407,-3846528.4455641,2016-01-09 03:30:00,-34.3551,115.6064,-9999,-9999,-9999,15, Low Possibility
-1473305.45859037,-3866938.83728194,2016-01-09 03:30:00,-34.5644,115.8399,-9999,-9999,-9999,15, Low Possibility
-1431210.96972721,-3875811.19987107,2016-01-09 03:30:00,-34.6905,116.285,-9999,-9999,-9999,15, Low Possibility
-1356902.36351502,-3881951.809925,2016-01-09 03:30:00,-34.8251,117.0855,-9999,-9999,-9999,15, Low Possibility
-1493296.43058191,-3678741.18167072,2016-01-09 03:40:00,-32.8683,115.882,123.44,-9999,-9999,14, Medium Possibility
-1505520.35736482,-3683699.87858975,2016-01-09 03:40:00,-32.8985,115.7447,-9999,-9999,-9999,15, Low Possibility
-1489018.76131494,-3680654.59718876,2016-01-09 03:40:00,-32.8901,115.9251,-9999,-9999,-9999,15, Low Possibility
-1489451.84632621,-3683446.05341684,2016-01-09 03:40:00,-32.9144,115.9167,141.11,-9999,-9999,14, Medium Possibility
-1468363.74621071,-3753043.77550907,2016-01-09 03:40:00,-33.5564,116.0487,-9999,-9999,-9999,15, Low Possibility
-1487512.7641547,-3800479.86681609,2016-01-09 03:40:00,-33.9567,115.7778,58.97,0.197437,411.7,10, Processed
-1490345.98673364,-3803764.75976146,2016-01-09 03:40:00,-33.9827,115.7427,-9999,-9999,-9999,15, Low Possibility
-1464787.52871394,-3801759.38933031,2016-01-09 03:40:00,-33.9937,116.0213,-9999,-9999,-9999,15, Low Possibility
-1505520.38291481,-3812135.85871836,2016-01-09 03:40:00,-34.0398,115.5673,52.08,0.203741,405,10, Processed
-1486048.0854808,-3833310.97680625,2016-01-09 03:40:00,-34.2505,115.7483,46.12,0.130513,419.1,10, Processed
-1512667.6733691,-3841118.16466622,2016-01-09 03:40:00,-34.2894,115.4494,-9999,-9999,-9999,15, Low Possibility
-1493296.43058191,-3678741.18167072,2016-01-09 03:50:00,-32.8683,115.882,-9999,-9999,-9999,15, Low Possibility
-1505520.35736482,-3683699.87858975,2016-01-09 03:50:00,-32.8985,115.7447,145.73,-9999,-9999,14, Medium Possibility
-1489018.76131494,-3680654.59718876,2016-01-09 03:50:00,-32.8901,115.9251,149.61,-9999,-9999,14, Medium Possibility
-1489451.84632621,-3683446.05341684,2016-01-09 03:50:00,-32.9144,115.9167,139.52,-9999,-9999,14, Medium Possibility
-1493108.48750486,-3692243.00095326,2016-01-09 03:50:00,-32.9884,115.8657,134.92,-9999,-9999,14, Medium Possibility
-1468363.74621071,-3753043.77550907,2016-01-09 03:50:00,-33.5564,116.0487,-9999,-9999,-9999,15, Low Possibility
-1540746.25048699,-3816116.37712747,2016-01-09 03:50:00,-34.0342,115.1815,-9999,-9999,-9999,15, Low Possibility
-1464787.52871394,-3801759.38933031,2016-01-09 03:50:00,-33.9937,116.0213,-9999,-9999,-9999,15, Low Possibility
-1505520.38291481,-3812135.85871836,2016-01-09 03:50:00,-34.0398,115.5673,-9999,-9999,-9999,15, Low Possibility
-1512667.6733691,-3841118.16466622,2016-01-09 03:50:00,-34.2894,115.4494,87.47,-9999,-9999,14, Medium Possibility
-1473305.45859037,-3866938.83728194,2016-01-09 03:50:00,-34.5644,115.8399,-9999,-9999,-9999,15, Low Possibility
-1493296.43058191,-3678741.18167072,2016-01-09 04:00:00,-32.8683,115.882,125.37,-9999,-9999,14, Medium Possibility
-1505520.35736482,-3683699.87858975,2016-01-09 04:00:00,-32.8985,115.7447,145.24,-9999,-9999,14, Medium Possibility
-1489018.76131494,-3680654.59718876,2016-01-09 04:00:00,-32.8901,115.9251,149.19,-9999,-9999,13, High Possibility
-1489451.84632621,-3683446.05341684,2016-01-09 04:00:00,-32.9144,115.9167,144.85,-9999,-9999,14, Medium Possibility
-1493108.48750486,-3692243.00095326,2016-01-09 04:00:00,-32.9884,115.8657,-9999,-9999,-9999,15, Low Possibility
-1491621.27163526,-3697402.946085,2016-01-09 04:00:00,-33.0359,115.8746,-9999,-9999,-9999,15, Low Possibility
-1486907.09618569,-3696535.47501444,2016-01-09 04:00:00,-33.0335,115.9262,135.82,0.253027,439.3,10, Processed
-1468363.74621071,-3753043.77550907,2016-01-09 04:00:00,-33.5564,116.0487,-9999,-9999,-9999,15, Low Possibility
-1540746.25048699,-3816116.37712747,2016-01-09 04:00:00,-34.0342,115.1815,-9999,-9999,-9999,15, Low Possibility
-1464787.52871394,-3801759.38933031,2016-01-09 04:00:00,-33.9937,116.0213,-9999,-9999,-9999,15, Low Possibility
-1505520.38291481,-3812135.85871836,2016-01-09 04:00:00,-34.0398,115.5673,-9999,-9999,-9999,15, Low Possibility
-1486048.0854808,-3833310.97680625,2016-01-09 04:00:00,-34.2505,115.7483,-9999,-9999,-9999,15, Low Possibility
-1473305.45859037,-3866938.83728194,2016-01-09 04:00:00,-34.5644,115.8399,-9999,-9999,-9999,15, Low Possibility
-1493296.43058191,-3678741.18167072,2016-01-09 04:10:00,-32.8683,115.882,-9999,-9999,-9999,15, Low Possibility
