X,Y,id,satellite,satellite_nssdc_id,satellite_operating_agency,sensor,orbit,start_dt,stop_dt,filename,process_dt,process_algorithm,process_algorithm_version,load_dt,latitude,longitude,temp_kelvin,datetime,power,confidence,age_hours,australian_state
1140809.273884468246251,-4546310.309384359978139,10721248,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21916,2016-01-20T03:53:57,2016-01-20T04:08:08,Npp20160120T035357Z20160120T040808Zhotspots.txt,,VIIRS (AER),6,,-41.0334,145.3155,,2016-01-20T04:01:02,,21,8439,TAS
1137659.049803069559857,-4546396.941304952837527,10721249,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21916,2016-01-20T03:53:57,2016-01-20T04:08:08,Npp20160120T035357Z20160120T040808Zhotspots.txt,,VIIRS (AER),6,,-41.0372,145.2791,,2016-01-20T04:01:02,,100,8439,TAS
1138663.329049220541492,-4545539.05225367192179,10721250,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21916,2016-01-20T03:53:57,2016-01-20T04:08:08,Npp20160120T035357Z20160120T040808Zhotspots.txt,,VIIRS (AER),6,,-41.0284,145.2897,,2016-01-20T04:01:02,,70,8439,TAS
1137616.79081060923636,-4545561.12159176170826,10721251,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21916,2016-01-20T03:53:57,2016-01-20T04:08:08,Npp20160120T035357Z20160120T040808Zhotspots.txt,,VIIRS (AER),6,,-41.0296,145.2776,,2016-01-20T04:01:02,,96,8439,TAS
1141223.640628683613613,-4546474.001986551098526,10721252,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21916,2016-01-20T03:53:57,2016-01-20T04:08:08,Npp20160120T035357Z20160120T040808Zhotspots.txt,,VIIRS (AER),6,,-41.0345,145.3205,,2016-01-20T04:01:02,,100,8439,TAS
1140166.360965817933902,-4546516.572067464701831,10721253,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21916,2016-01-20T03:53:57,2016-01-20T04:08:08,Npp20160120T035357Z20160120T040808Zhotspots.txt,,VIIRS (AER),6,,-41.0359,145.3083,,2016-01-20T04:01:02,,84,8439,TAS
1138079.724977581063285,-4546583.045807802118361,10721254,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21916,2016-01-20T03:53:57,2016-01-20T04:08:08,Npp20160120T035357Z20160120T040808Zhotspots.txt,,VIIRS (AER),6,,-41.0385,145.2842,,2016-01-20T04:01:02,,96,8439,TAS
1138037.500440996373072,-4545747.22996436804533,10721255,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21916,2016-01-20T03:53:57,2016-01-20T04:08:08,Npp20160120T035357Z20160120T040808Zhotspots.txt,,VIIRS (AER),6,,-41.0309,145.2827,,2016-01-20T04:01:02,,85,8439,TAS
1112148.767739330651239,-4580624.693746164441109,10716761,AQUA,2002-022A,NASA,MODIS,72936,2016-01-20T03:44:56,2016-01-20T03:54:54,Aqua20160120T034456Z20160120T035454Zhotspots.txt,,MOD14,5.0.1,,-41.3745,145.024,311.3,2016-01-20T03:47:30,10.8,36,8439,TAS
1114437.724841644521803,-4580356.837137962691486,10716762,AQUA,2002-022A,NASA,MODIS,72936,2016-01-20T03:44:56,2016-01-20T03:54:54,Aqua20160120T034456Z20160120T035454Zhotspots.txt,,MOD14,5.0.1,,-41.3699,145.0503,336.9,2016-01-20T03:47:30,44.2,88,8439,TAS
1114823.681225359207019,-4580702.132414633408189,10716760,AQUA,2002-022A,NASA,MODIS,72936,2016-01-20T03:44:56,2016-01-20T03:54:54,Aqua20160120T034456Z20160120T035454Zhotspots.txt,,MOD14,5.0.1,,-41.3727,145.0552,339.4,2016-01-20T03:45:20,49,89,8439,TAS
1140309.930551974102855,-4546794.135948088020086,10716530,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.0383,145.3103,332.1,2016-01-19T04:38:50,37.9,84,8462,TAS
1138954.050190948648378,-4546969.687963063828647,10716531,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.0412,145.2948,318.6,2016-01-19T04:38:40,19.4,70,8462,TAS
1139122.692312146071345,-4548081.211688584648073,10716529,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.0512,145.2981,325.5,2016-01-19T04:38:40,27.1,77,8462,TAS
1140443.171615276951343,-4547912.946788131259382,10716528,AQUA,2002-022A,NASA,MODIS,72927,2016-01-19T04:38:37,2016-01-19T04:51:47,Aqua20160119T043837Z20160119T045147Zhotspots.txt,,MOD14,5.0.1,,-41.0484,145.3132,346.7,2016-01-19T04:38:40,63,93,8462,TAS
1121169.454509770264849,-4575118.894602135755122,10723974,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21902,2016-01-19T04:12:52,2016-01-19T04:25:38,Npp20160119T041252Z20160119T042538Zhotspots.txt,,VIIRS (AER),6,,-41.3156,145.1223,,2016-01-19T04:19:15,,92,8463,TAS
1122703.667908555362374,-4573092.503553771413863,10723975,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21902,2016-01-19T04:12:52,2016-01-19T04:25:38,Npp20160119T041252Z20160119T042538Zhotspots.txt,,VIIRS (AER),6,,-41.2956,145.1377,,2016-01-19T04:19:15,,89,8463,TAS
1111182.251368880039081,-4568446.94170428160578,10716450,TERRA,1999-068A,NASA,MODIS,85564,2016-01-19T00:19:50,2016-01-19T00:30:36,Terra20160119T001950Z20160119T003036Zhotspots.txt,,MOD14,5.0.1,,-41.2639,144.9983,318.4,2016-01-19T00:28:00,19.6,22,8467,TAS
1113405.207671770360321,-4570782.461783939041197,10716451,TERRA,1999-068A,NASA,MODIS,85564,2016-01-19T00:19:50,2016-01-19T00:30:36,Terra20160119T001950Z20160119T003036Zhotspots.txt,,MOD14,5.0.1,,-41.2832,145.0269,314.8,2016-01-19T00:20:50,17.9,43,8467,TAS
1121279.420513841789216,-4575053.772393675521016,10716452,TERRA,1999-068A,NASA,MODIS,85564,2016-01-19T00:19:50,2016-01-19T00:30:36,Terra20160119T001950Z20160119T003036Zhotspots.txt,,MOD14,5.0.1,,-41.3149,145.1235,372.6,2016-01-19T00:20:30,132.6,100,8467,TAS
1113072.372930643381551,-4565788.594295296818018,10716447,TERRA,1999-068A,NASA,MODIS,85564,2016-01-19T00:19:50,2016-01-19T00:30:36,Terra20160119T001950Z20160119T003036Zhotspots.txt,,MOD14,5.0.1,,-41.2378,145.0171,314,2016-01-19T00:20:10,15.8,52,8467,TAS
1122334.334079212043434,-4575337.33292849175632,10716453,TERRA,1999-068A,NASA,MODIS,85564,2016-01-19T00:19:50,2016-01-19T00:30:36,Terra20160119T001950Z20160119T003036Zhotspots.txt,,MOD14,5.0.1,,-41.3165,145.1361,338,2016-01-19T00:19:50,45.9,87,8467,TAS
1114127.23068808298558,-4566082.24169980827719,10716448,TERRA,1999-068A,NASA,MODIS,85564,2016-01-19T00:19:50,2016-01-19T00:30:36,Terra20160119T001950Z20160119T003036Zhotspots.txt,,MOD14,5.0.1,,-41.2395,145.0297,322.5,2016-01-19T00:19:50,24.9,75,8467,TAS
1123389.202766598435119,-4575620.994311586022377,10716454,TERRA,1999-068A,NASA,MODIS,85564,2016-01-19T00:19:50,2016-01-19T00:30:36,Terra20160119T001950Z20160119T003036Zhotspots.txt,,MOD14,5.0.1,,-41.3181,145.1487,354.1,2016-01-19T00:19:50,81.7,97,8467,TAS
1111462.723936396883801,-4567470.51661691442132,10716449,TERRA,1999-068A,NASA,MODIS,85564,2016-01-19T00:19:50,2016-01-19T00:30:36,Terra20160119T001950Z20160119T003036Zhotspots.txt,,MOD14,5.0.1,,-41.2547,145.0004,342.3,2016-01-19T00:19:50,52.7,66,8467,TAS
1112588.310095819411799,-4569344.361519037745893,10716375,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.2708,145.0157,330.3,2016-01-18T13:31:00,38,65,8478,TAS
1118443.737800596747547,-4559935.250909861177206,10716388,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.1792,145.0725,312.9,2016-01-18T13:29:40,19,80,8478,TAS
1112474.804863861296326,-4568349.568829108960927,10716378,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.2618,145.0132,328,2016-01-18T13:28:50,35.5,94,8478,TAS
1123714.021373608615249,-4559461.168589575216174,10716386,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.1699,145.1331,319.3,2016-01-18T13:28:00,25.5,98,8478,TAS
1121386.666608602274209,-4577434.89353303052485,10716367,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.3366,145.1276,311.9,2016-01-18T13:27:40,17.3,20,8478,TAS
1111424.099638131447136,-4568438.863058423623443,10716379,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.2636,145.0011,315.9,2016-01-18T13:24:30,22.6,79,8478,TAS
1122429.30805452959612,-4577334.950958144851029,10716366,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.3347,145.1396,309.3,2016-01-18T13:24:30,15.5,19,8478,TAS
1113743.813318073982373,-4570249.083274223841727,10716372,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.278,145.0302,325,2016-01-18T13:23:00,31.1,89,8478,TAS
1122764.33716868981719,-4560565.580023745074868,10716385,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.1809,145.1234,324.3,2016-01-18T13:22:20,31.1,100,8478,TAS
1122661.167445468250662,-4559560.286964704282582,10716387,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.1718,145.121,332.3,2016-01-18T13:21:50,42.9,100,8478,TAS
1140011.373451295541599,-4547091.107625284232199,10716390,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.0413,145.3072,329.3,2016-01-18T13:21:40,39.1,100,8478,TAS
1122557.965057094115764,-4558554.948239090852439,10716389,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.1627,145.1186,319.4,2016-01-18T13:21:40,26.2,98,8478,TAS
1123825.624160505831242,-4560467.361022308468819,10716384,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.179,145.1356,320.5,2016-01-18T13:21:40,26.3,100,8478,TAS
1122550.079995232867077,-4563396.052182425744832,10716383,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.207,145.1243,311.5,2016-01-18T13:21:40,16.8,75,8478,TAS
1113309.340155132580549,-4566249.860287671908736,10716382,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.2418,145.0204,314.3,2016-01-18T13:21:40,20.6,85,8478,TAS
1112700.676016632234678,-4570349.919945805333555,10716373,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.2799,145.0182,321,2016-01-18T13:21:40,26.9,42,8478,TAS
1113638.951056392630562,-4569255.187038789503276,10716374,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.269,145.0278,324.6,2016-01-18T13:21:40,29.4,76,8478,TAS
1111536.5919796586968,-4569444.446682318113744,10716376,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.2727,145.0036,317.7,2016-01-18T13:21:40,24.4,57,8478,TAS
1113526.643288383958861,-4568249.562581392936409,10716377,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.2599,145.0253,316.3,2016-01-18T13:21:40,19.9,37,8478,TAS
1119610.225599539931864,-4565683.233640555292368,10716381,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.2307,145.0929,310.5,2016-01-18T13:21:40,17.5,71,8478,TAS
1112362.370665931841359,-4567343.919202814809978,10716380,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.2527,145.0107,311.2,2016-01-18T13:21:40,17.5,74,8478,TAS
1138846.490659658331424,-4546181.748617978766561,10716391,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.0341,145.2926,305.1,2016-01-18T13:21:40,12.1,17,8478,TAS
1121283.764928192598745,-4576430.417445073835552,10716368,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.3275,145.1252,317.3,2016-01-18T13:21:40,20.8,33,8478,TAS
1122111.150321899214759,-4574331.25428803358227,10716369,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.3075,145.1323,318.6,2016-01-18T13:21:40,22.5,27,8478,TAS
1113856.053615459706634,-4571254.616376627236605,10716370,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.2871,145.0327,327.6,2016-01-18T13:21:40,35.5,98,8478,TAS
1112805.596416858723387,-4571343.751366594806314,10716371,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.2889,145.0206,309.6,2016-01-18T13:21:40,15.7,12,8478,TAS
1116282.888127957936376,-4581146.673333782702684,10720466,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.3754,145.0727,,2016-01-18T04:38:53,,100,8486,TAS
1115358.735983814345673,-4581270.187534981407225,10720467,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.3774,145.0621,,2016-01-18T04:38:53,,100,8486,TAS
1116175.555788621772081,-4580349.494342548772693,10720468,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.3682,145.0705,,2016-01-18T04:38:53,,100,8486,TAS
1116050.069214703282341,-4579561.345121381804347,10720469,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.3611,145.0681,,2016-01-18T04:38:53,,99,8486,TAS
1115117.281308850739151,-4579684.022656509652734,10720470,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.3631,145.0574,,2016-01-18T04:38:53,,73,8486,TAS
1115000.216627813642845,-4578896.737671448849142,10720471,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.356,145.0551,,2016-01-18T04:38:53,,100,8486,TAS
1119575.742378448368981,-4577477.649245271459222,10720472,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.3387,145.1066,,2016-01-18T04:38:53,,100,8486,TAS
1119468.568543380126357,-4576680.286538966931403,10720473,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.3315,145.1044,,2016-01-18T04:38:53,,100,8486,TAS
1118517.337797716725618,-4576811.760533781722188,10720477,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.3336,145.0935,,2016-01-18T04:38:53,,82,8486,TAS
1119343.231642966624349,-4575891.950299353338778,10720478,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.3244,145.102,,2016-01-18T04:38:53,,95,8486,TAS
1120861.612468035425991,-4573263.038637525402009,10720479,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2989,145.1165,,2016-01-18T04:38:53,,100,8486,TAS
1120661.942075048107654,-4570522.378132120706141,10720480,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.274,145.1109,,2016-01-18T04:38:53,,68,8486,TAS
1113032.656128724338487,-4570722.501066020689905,10720481,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.283,145.0225,,2016-01-18T04:38:53,,12,8486,TAS
1113848.804546141764149,-4569811.948151931166649,10720482,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2739,145.0309,,2016-01-18T04:38:53,,100,8486,TAS
1112906.735064135864377,-4569934.042940704151988,10720483,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2759,145.0201,,2016-01-18T04:38:53,,100,8486,TAS
1111973.212308397749439,-4570057.087394588626921,10720484,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2779,145.0094,,2016-01-18T04:38:53,,96,8486,TAS
1112780.787640223512426,-4569145.557622158899903,10720485,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2688,145.0177,,2016-01-18T04:38:53,,100,8486,TAS
1111847.202100231079385,-4569268.620951716788113,10720486,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2708,145.007,,2016-01-18T04:38:53,,100,8486,TAS
1113597.010144131490961,-4568234.912407513707876,10720487,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2597,145.0261,,2016-01-18T04:38:53,,75,8486,TAS
1112663.333079098258168,-4568357.916055680252612,10720488,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2617,145.0154,,2016-01-18T04:38:53,,100,8486,TAS
1111721.165527859004214,-4568480.127331349998713,10720489,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2637,145.0046,,2016-01-18T04:38:53,,100,8486,TAS
1113363.257284957217053,-4566648.698537028394639,10720490,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2454,145.0215,,2016-01-18T04:38:53,,90,8486,TAS
1122061.527479012496769,-4560613.383189561776817,10720491,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.182,145.1153,,2016-01-18T04:38:53,,100,8486,TAS
1120164.805596298538148,-4560877.191709471866488,10720492,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.1862,145.0936,,2016-01-18T04:38:53,,100,8486,TAS
1122897.274641572497785,-4559693.929835655726492,10720493,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.1728,145.1239,,2016-01-18T04:38:53,,84,8486,TAS
1121953.066803528228775,-4559826.171269332058728,10720494,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.1749,145.1131,,2016-01-18T04:38:53,,98,8486,TAS
1122789.968366286018863,-4558895.856794908642769,10720495,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.1656,145.1217,,2016-01-18T04:38:53,,100,8486,TAS
1121845.696114493068308,-4559028.116048550233245,10720496,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.1677,145.1109,,2016-01-18T04:38:53,,100,8486,TAS
1122149.98710909485817,-4559420.169336850754917,10720497,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.171,145.1149,,2016-01-18T04:38:53,,100,8486,TAS
1122042.621996214380488,-4558622.096362286247313,10720498,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.1638,145.1127,,2016-01-18T04:38:53,,72,8486,TAS
1121925.591282294364646,-4557833.933679184876382,10720499,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.1567,145.1104,,2016-01-18T04:38:53,,92,8486,TAS
1138619.139433903386816,-4545796.997317831963301,10720500,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.0308,145.2895,,2016-01-18T04:38:53,,59,8486,TAS
1138827.793557677417994,-4545534.343732919543982,10720501,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.0282,145.2916,,2016-01-18T04:38:53,,79,8486,TAS
1114400.193590445909649,-4579632.337967867031693,10716290,AQUA,2002-022A,NASA,MODIS,72912,2016-01-18T03:57:24,2016-01-18T04:07:57,Aqua20160118T035724Z20160118T040757Zhotspots.txt,,MOD14,5.0.1,,-41.3633,145.049,352.8,2016-01-18T04:05:20,69,60,8487,TAS
1113633.63953134114854,-4569811.775399939157069,10716300,AQUA,2002-022A,NASA,MODIS,72912,2016-01-18T03:57:24,2016-01-18T04:07:57,Aqua20160118T035724Z20160118T040757Zhotspots.txt,,MOD14,5.0.1,,-41.2741,145.0284,365.1,2016-01-18T04:04:00,95.1,100,8487,TAS
1111818.977203229209408,-4568533.816378471441567,10716302,AQUA,2002-022A,NASA,MODIS,72912,2016-01-18T03:57:24,2016-01-18T04:07:57,Aqua20160118T035724Z20160118T040757Zhotspots.txt,,MOD14,5.0.1,,-41.2641,145.0058,360.6,2016-01-18T03:58:40,83.3,94,8487,TAS
1111824.944647463038564,-4569823.464403215795755,10716301,AQUA,2002-022A,NASA,MODIS,72912,2016-01-18T03:57:24,2016-01-18T04:07:57,Aqua20160118T035724Z20160118T040757Zhotspots.txt,,MOD14,5.0.1,,-41.2759,145.0074,405.4,2016-01-18T03:57:20,275.9,100,8487,TAS
