id,satellite,satellite_nssdc_id,satellite_operating_agency,sensor,orbit,start_dt,stop_dt,process_dt,process_algorithm,process_algorithm_version,load_dt,latitude,longitude,locationX,locationY,temp_kelvin,datetime,power,confidence,age_hours,australian_state
10693218,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21320,2015-12-09T03:42:08,2015-12-09T03:54:53,,VIIRS (AER),6,,-30.4384,139.0904,15483476.8436929,-3560027.46762834,,2015-12-09T03:48:30,,96,10221,SA 
10693219,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21320,2015-12-09T03:42:08,2015-12-09T03:54:53,,VIIRS (AER),6,,-30.439,139.0812,15482447.4723615,-3560109.45581158,,2015-12-09T03:48:30,,100,10221,SA 
10693220,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21320,2015-12-09T03:42:08,2015-12-09T03:54:53,,VIIRS (AER),6,,-30.4397,139.0717,15481387.5994897,-3560192.73569393,,2015-12-09T03:48:30,,100,10221,SA 
10693221,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21320,2015-12-09T03:42:08,2015-12-09T03:54:53,,VIIRS (AER),6,,-30.4266,139.097,15484212.3315685,-3558500.26094062,,2015-12-09T03:48:30,,92,10221,SA 
10693222,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21320,2015-12-09T03:42:08,2015-12-09T03:54:53,,VIIRS (AER),6,,-30.4271,139.0888,15483289.9382678,-3558573.84768261,,2015-12-09T03:48:30,,100,10221,SA 
10693223,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21320,2015-12-09T03:42:08,2015-12-09T03:54:53,,VIIRS (AER),6,,-30.4277,139.0799,15482306.5418862,-3558650.01686841,,2015-12-09T03:48:30,,100,10221,SA 
10693216,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21320,2015-12-09T03:42:08,2015-12-09T03:54:53,,VIIRS (AER),6,,-30.4515,139.0649,15480636.7495243,-3561723.37602292,,2015-12-09T03:48:30,,100,10221,SA 
10693217,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21320,2015-12-09T03:42:08,2015-12-09T03:54:53,,VIIRS (AER),6,,-30.4522,139.0558,15479622.7402826,-3561804.21305587,,2015-12-09T03:48:30,,100,10221,SA 
10692342,TERRA,1999-068A,NASA,MODIS,84967,2015-12-09T00:25:06,2015-12-09T00:37:06,,MOD14,5.0.1,,-30.4395,139.0743,15481681.3716259,-3560175.04674261,336.3,2015-12-09T00:31:40,26.2,65,10225,SA 
10692341,TERRA,1999-068A,NASA,MODIS,84967,2015-12-09T00:25:06,2015-12-09T00:37:06,,MOD14,5.0.1,,-30.4317,139.0951,15483998.2641878,-3559157.78017884,333.4,2015-12-09T00:25:50,24.8,78,10225,SA 
10692339,TERRA,1999-068A,NASA,MODIS,84967,2015-12-09T00:25:06,2015-12-09T00:37:06,,MOD14,5.0.1,,-30.4318,139.0827,15482612.2252079,-3559171.98183705,334.1,2015-12-09T00:25:10,25.3,82,10225,SA 
10692340,TERRA,1999-068A,NASA,MODIS,84967,2015-12-09T00:25:06,2015-12-09T00:37:06,,MOD14,5.0.1,,-30.4351,139.1001,15484552.0786545,-3559596.74792723,334.5,2015-12-09T00:25:10,27.3,85,10225,SA 
10692231,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.19,139.11,15485654.3642523,-3527996.0261507,298.7,2015-12-08T17:44:23,,,10207,SA 
10692230,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.19,139.1,15484541.1693444,-3527996.0261507,298.7,2015-12-08T17:44:23,,,10207,SA 
10692229,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.18,139.22,15497899.5082395,-3526708.21195865,301.1,2015-12-08T17:44:23,,,10207,SA 
10692228,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.18,139.21,15496786.3133316,-3526708.21195865,301.1,2015-12-08T17:44:23,,,10207,SA 
10692227,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.18,139.2,15495673.1184237,-3526708.21195865,301.1,2015-12-08T17:44:23,,,10207,SA 
10692226,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.18,139.19,15494559.9235157,-3526708.21195865,301.1,2015-12-08T17:44:23,,,10207,SA 
10692225,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.18,139.18,15493446.7286078,-3526708.21195865,301.1,2015-12-08T17:44:23,,,10207,SA 
10692224,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.18,139.17,15492333.5336999,-3526708.21195865,324.7,2015-12-08T17:44:23,,,10207,SA 
10692223,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.18,139.16,15491220.3387919,-3526708.21195865,324.7,2015-12-08T17:44:23,,,10207,SA 
10692222,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.18,139.15,15490107.143884,-3526708.21195865,325.3,2015-12-08T17:44:23,,,10207,SA 
10692221,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.18,139.14,15488993.9489761,-3526708.21195865,325.3,2015-12-08T17:44:23,,,10207,SA 
10692220,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.18,139.13,15487880.7540682,-3526708.21195865,313.9,2015-12-08T17:44:23,,,10207,SA 
10692219,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.18,139.12,15486767.5591602,-3526708.21195865,313.9,2015-12-08T17:44:23,,,10207,SA 
10692218,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.18,139.11,15485654.3642523,-3526708.21195865,313.9,2015-12-08T17:44:23,,,10207,SA 
10692217,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.18,139.1,15484541.1693444,-3526708.21195865,313.9,2015-12-08T17:44:23,,,10207,SA 
10692216,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.17,139.18,15493446.7286078,-3525420.52847187,302.1,2015-12-08T17:44:23,,,10207,SA 
10692240,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.19,139.2,15495673.1184237,-3527996.0261507,300.7,2015-12-08T17:44:23,,,10207,SA 
10692239,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.19,139.19,15494559.9235157,-3527996.0261507,300.7,2015-12-08T17:44:23,,,10207,SA 
10692238,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.19,139.18,15493446.7286078,-3527996.0261507,300.7,2015-12-08T17:44:23,,,10207,SA 
10692241,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.19,139.21,15496786.3133316,-3527996.0261507,300.7,2015-12-08T17:44:23,,,10207,SA 
10692237,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.19,139.17,15492333.5336999,-3527996.0261507,325.3,2015-12-08T17:44:23,,,10207,SA 
10692236,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.19,139.16,15491220.3387919,-3527996.0261507,301,2015-12-08T17:44:23,,,10207,SA 
10692242,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.19,139.22,15497899.5082395,-3527996.0261507,300.7,2015-12-08T17:44:23,,,10207,SA 
10692235,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.19,139.15,15490107.143884,-3527996.0261507,301,2015-12-08T17:44:23,,,10207,SA 
10692234,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.19,139.14,15488993.9489761,-3527996.0261507,301,2015-12-08T17:44:23,,,10207,SA 
10692233,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.19,139.13,15487880.7540682,-3527996.0261507,298.7,2015-12-08T17:44:23,,,10207,SA 
10692232,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.19,139.12,15486767.5591602,-3527996.0261507,298.7,2015-12-08T17:44:23,,,10207,SA 
10692210,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.17,139.12,15486767.5591602,-3525420.52847187,314.1,2015-12-08T17:44:23,,,10207,SA 
10692209,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.17,139.11,15485654.3642523,-3525420.52847187,314.1,2015-12-08T17:44:23,,,10207,SA 
10692208,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.17,139.1,15484541.1693444,-3525420.52847187,314.1,2015-12-08T17:44:23,,,10207,SA 
10692207,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.16,139.14,15488993.9489761,-3524132.97562463,302.1,2015-12-08T17:44:23,,,10207,SA 
10692215,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.17,139.17,15492333.5336999,-3525420.52847187,302.1,2015-12-08T17:44:23,,,10207,SA 
10692214,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.17,139.16,15491220.3387919,-3525420.52847187,302.1,2015-12-08T17:44:23,,,10207,SA 
10692213,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.17,139.15,15490107.143884,-3525420.52847187,302.1,2015-12-08T17:44:23,,,10207,SA 
10692212,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.17,139.14,15488993.9489761,-3525420.52847187,324.7,2015-12-08T17:44:23,,,10207,SA 
10692211,NOAA 19,2009-005A,NOAA,AVHRR,35212,2015-12-08T17:36:29,2015-12-08T17:52:18,,GA AVHRR,1.0.0,,-30.17,139.13,15487880.7540682,-3525420.52847187,314.1,2015-12-08T17:44:23,,,10207,SA 
10692171,AQUA,2002-022A,NASA,MODIS,72323,2015-12-08T16:36:39,2015-12-08T16:49:32,,MOD14,5.0.1,,-30.4374,139.078,15482090.804713,-3559903.90534354,319,2015-12-08T16:40:00,23.2,97,10208,SA 
10692172,AQUA,2002-022A,NASA,MODIS,72323,2015-12-08T16:36:39,2015-12-08T16:49:32,,MOD14,5.0.1,,-30.4401,139.1227,15487067.6765074,-3560244.89887759,306.1,2015-12-08T16:37:10,10.2,41,10209,SA 
10692170,AQUA,2002-022A,NASA,MODIS,72323,2015-12-08T16:36:39,2015-12-08T16:49:32,,MOD14,5.0.1,,-30.4361,139.1268,15487521.1921129,-3559735.15504942,307.9,2015-12-08T16:36:50,11.6,57,10209,SA 
10692169,AQUA,2002-022A,NASA,MODIS,72323,2015-12-08T16:36:39,2015-12-08T16:49:32,,MOD14,5.0.1,,-30.4333,139.0824,15482578.2727632,-3559363.06025041,321.6,2015-12-08T16:36:40,26.1,100,10209,SA 
10692122,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.43,139.06,15480088.3897126,-3558942.94977566,331.3,2015-12-08T16:04:04,,,10209,SA 
10692120,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.43,139.04,15477861.9998968,-3558942.94977566,325.5,2015-12-08T16:04:04,,,10209,SA 
10692119,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.43,139.03,15476748.8049888,-3558942.94977566,325.5,2015-12-08T16:04:04,,,10209,SA 
10692118,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.42,139.1,15484541.1693444,-3557651.97886008,303.1,2015-12-08T16:04:04,,,10209,SA 
10692117,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.42,139.09,15483427.9744364,-3557651.97886008,303.1,2015-12-08T16:04:04,,,10209,SA 
10692116,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.42,139.08,15482314.7795285,-3557651.97886008,319.5,2015-12-08T16:04:04,,,10209,SA 
10692115,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.42,139.07,15481201.5846206,-3557651.97886008,329.5,2015-12-08T16:04:04,,,10209,SA 
10692114,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.42,139.06,15480088.3897126,-3557651.97886008,329.5,2015-12-08T16:04:04,,,10209,SA 
10692113,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.42,139.05,15478975.1948047,-3557651.97886008,304.8,2015-12-08T16:04:04,,,10209,SA 
10692112,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.42,139.04,15477861.9998968,-3557651.97886008,314.4,2015-12-08T16:04:04,,,10209,SA 
10692111,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.41,139.08,15482314.7795285,-3556361.14023611,305.5,2015-12-08T16:04:04,,,10209,SA 
10692110,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.41,139.07,15481201.5846206,-3556361.14023611,305.5,2015-12-08T16:04:04,,,10209,SA 
10692109,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.41,139.06,15480088.3897126,-3556361.14023611,305.5,2015-12-08T16:04:04,,,10209,SA 
10692108,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.41,139.04,15477861.9998968,-3556361.14023611,304.8,2015-12-08T16:04:04,,,10209,SA 
10692138,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.45,139.09,15483427.9744364,-3561525.28874755,298.9,2015-12-08T16:04:04,,,10209,SA 
10692137,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.45,139.06,15480088.3897126,-3561525.28874755,304.4,2015-12-08T16:04:04,,,10209,SA 
10692136,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.45,139.05,15478975.1948047,-3561525.28874755,304.4,2015-12-08T16:04:04,,,10209,SA 
10692135,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.44,139.09,15483427.9744364,-3560234.05304933,309.6,2015-12-08T16:04:04,,,10209,SA 
10692134,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.44,139.08,15482314.7795285,-3560234.05304933,298.9,2015-12-08T16:04:04,,,10209,SA 
10692133,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.44,139.07,15481201.5846206,-3560234.05304933,322.7,2015-12-08T16:04:04,,,10209,SA 
10692132,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.44,139.06,15480088.3897126,-3560234.05304933,322.7,2015-12-08T16:04:04,,,10209,SA 
10692131,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.44,139.05,15478975.1948047,-3560234.05304933,322.7,2015-12-08T16:04:04,,,10209,SA 
10692130,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.44,139.04,15477861.9998968,-3560234.05304933,313.4,2015-12-08T16:04:04,,,10209,SA 
10692129,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.44,139.03,15476748.8049888,-3560234.05304933,313.4,2015-12-08T16:04:04,,,10209,SA 
10692128,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.43,139.12,15486767.5591602,-3558942.94977566,293.5,2015-12-08T16:04:04,,,10209,SA 
10692127,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.43,139.11,15485654.3642523,-3558942.94977566,293.5,2015-12-08T16:04:04,,,10209,SA 
10692126,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.43,139.1,15484541.1693444,-3558942.94977566,293.5,2015-12-08T16:04:04,,,10209,SA 
10692125,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.43,139.09,15483427.9744364,-3558942.94977566,319.5,2015-12-08T16:04:04,,,10209,SA 
10692124,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.43,139.08,15482314.7795285,-3558942.94977566,309.6,2015-12-08T16:04:04,,,10209,SA 
10692123,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.43,139.07,15481201.5846206,-3558942.94977566,331.3,2015-12-08T16:04:04,,,10209,SA 
10692121,NOAA 19,2009-005A,NOAA,AVHRR,35211,2015-12-08T15:57:09,2015-12-08T16:11:00,,GA AVHRR,1.0.0,,-30.43,139.05,15478975.1948047,-3558942.94977566,314.4,2015-12-08T16:04:04,,,10209,SA 
10692151,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21313,2015-12-08T15:16:46,2015-12-08T15:29:30,,VIIRS (AER),6,,-30.4414,139.0753,15481791.8005607,-3560410.68627263,,2015-12-08T15:23:08,,100,10210,SA 
10692158,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21313,2015-12-08T15:16:46,2015-12-08T15:29:30,,VIIRS (AER),6,,-30.4498,139.066,15480752.2991557,-3561504.24054365,,2015-12-08T15:23:08,,100,10210,SA 
10692157,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21313,2015-12-08T15:16:46,2015-12-08T15:29:30,,VIIRS (AER),6,,-30.4477,139.0562,15479670.2737052,-3561233.974403,,2015-12-08T15:23:08,,84,10210,SA 
10692156,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21313,2015-12-08T15:16:46,2015-12-08T15:29:30,,VIIRS (AER),6,,-30.4433,139.0775,15482034.6996897,-3560657.43463956,,2015-12-08T15:23:08,,100,10210,SA 
10692155,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21313,2015-12-08T15:16:46,2015-12-08T15:29:30,,VIIRS (AER),6,,-30.4412,139.0678,15480957.7949357,-3560390.02728812,,2015-12-08T15:23:08,,91,10210,SA 
10692154,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21313,2015-12-08T15:16:46,2015-12-08T15:29:30,,VIIRS (AER),6,,-30.4369,139.0897,15483391.9069214,-3559832.50574643,,2015-12-08T15:23:08,,100,10210,SA 
10692153,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21313,2015-12-08T15:16:46,2015-12-08T15:29:30,,VIIRS (AER),6,,-30.4348,139.08,15482320.122864,-3559563.05015483,,2015-12-08T15:23:08,,100,10210,SA 
10692152,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21313,2015-12-08T15:16:46,2015-12-08T15:29:30,,VIIRS (AER),6,,-30.4434,139.0849,15482863.5846181,-3560670.21765377,,2015-12-08T15:23:08,,100,10210,SA 
10692150,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21313,2015-12-08T15:16:46,2015-12-08T15:29:30,,VIIRS (AER),6,,-30.4369,139.0969,15484193.6298941,-3559827.34123431,,2015-12-08T15:23:08,,100,10210,SA 
10692149,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21313,2015-12-08T15:16:46,2015-12-08T15:29:30,,VIIRS (AER),6,,-30.4349,139.0876,15483162.5887704,-3559578.54337232,,2015-12-08T15:23:08,,100,10210,SA 
10692148,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21313,2015-12-08T15:16:46,2015-12-08T15:29:30,,VIIRS (AER),6,,-30.4329,139.0779,15482082.2331122,-3559317.09788073,,2015-12-08T15:23:08,,100,10210,SA 
10692147,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21313,2015-12-08T15:16:46,2015-12-08T15:29:30,,VIIRS (AER),6,,-30.4302,139.1081,15485447.1986799,-3558970.57799956,,2015-12-08T15:23:08,,75,10210,SA 
10692146,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21313,2015-12-08T15:16:46,2015-12-08T15:29:30,,VIIRS (AER),6,,-30.4283,139.0988,15484411.0368596,-3558718.95683375,,2015-12-08T15:23:08,,100,10210,SA 
10691995,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4498,139.0991,15484439.9799272,-3561498.55882593,310.7,2015-12-08T13:35:30,11.1,72,10212,SA 
10692007,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4303,139.1103,15485691.7676012,-3558979.7443863,468.8,2015-12-08T13:30:40,983.5,100,10212,SA 
10692003,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4437,139.0808,15482406.7294279,-3560711.14921082,405.8,2015-12-08T13:30:40,292.2,100,10212,SA 
10692004,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4452,139.0704,15481246.5576948,-3560900.83062443,382.7,2015-12-08T13:30:40,172.3,100,10212,SA 
10691998,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4556,139.0575,15479806.1948035,-3562252.44187305,344.2,2015-12-08T13:30:10,59.4,100,10212,SA 
10692013,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4213,139.1086,15485496.5132143,-3557818.63576689,434.1,2015-12-08T13:29:50,519,100,10212,SA 
10692015,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4242,139.0878,15483181.2904448,-3558195.84877621,343.7,2015-12-08T13:29:00,56.3,100,10212,SA 
10692005,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4466,139.06,15480088.1670736,-3561090.12751925,340.5,2015-12-08T13:28:10,51.7,100,10212,SA 
10692008,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4318,139.0999,15484533.37698,-3559169.0123981,467.6,2015-12-08T13:27:40,963.9,100,10212,SA 
10692009,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4332,139.0895,15483376.6561512,-3559357.89593084,431.5,2015-12-08T13:27:40,494,100,10212,SA 
10692000,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4393,139.1121,15485885.4635152,-3560142.50946639,322,2015-12-08T13:27:30,22.8,100,10212,SA 
10692010,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4347,139.0791,15482214.8146258,-3559548.07339605,400.9,2015-12-08T13:27:30,262.3,100,10212,SA 
10691996,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4513,139.0887,15483283.1477789,-3561686.96078794,320.5,2015-12-08T13:27:20,21.4,100,10212,SA 
10692011,TERRA,1999-068A,NASA,MODIS,84960,2015-12-08T13:27:18,2015-12-08T13:40:27,,MOD14,5.0.1,,-30.4362,139.0687,15481052.9731004,-3559738.64106934,314.2,2015-12-08T13:27:20,14.3,80,10212,SA 
