X,Y,Datetime,Latitude,Longitude,FRP(mw),Firesize(km2),temp(k),Category,Description
588949.128711163299158,-3344324.466722283046693,2015-12-05 06:40:00,-30.595,138.2094,-9999,-9999,-9999,15, Low Possibility
590968.337963981786743,-3344411.63505090540275,2015-12-05 06:40:00,-30.5949,138.2307,-9999,-9999,-9999,15, Low Possibility
586159.427807217114605,-3354453.679744182154536,2015-12-05 06:40:00,-30.6865,138.1852,-9999,-9999,-9999,15, Low Possibility
588195.884813263546675,-3354541.304423124529421,2015-12-05 06:40:00,-30.6864,138.2067,-9999,-9999,-9999,15, Low Possibility
594040.215749302995391,-3385638.983089268673211,2015-12-05 06:40:00,-30.9611,138.2844,17.95,0.077076,422.6,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 06:50:00,-30.4779,139.0031,104.51,-9999,-9999,13, High Possibility
666908.093026777612977,-3335214.855897719506174,2015-12-05 06:50:00,-30.4778,139.0245,86.1,-9999,-9999,13, High Possibility
664699.875588504131883,-3337663.656993614509702,2015-12-05 06:50:00,-30.5007,139.0027,221.14,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 06:50:00,-30.5006,139.024,237.23,-9999,-9999,13, High Possibility
588949.128711163299158,-3344324.466722283046693,2015-12-05 06:50:00,-30.595,138.2094,-9999,-9999,-9999,15, Low Possibility
586159.427807217114605,-3354453.679744182154536,2015-12-05 06:50:00,-30.6865,138.1852,-9999,-9999,-9999,15, Low Possibility
588195.884813263546675,-3354541.304423124529421,2015-12-05 06:50:00,-30.6864,138.2067,-9999,-9999,-9999,15, Low Possibility
553286.783294478664175,-3248713.877809097990394,2015-12-05 07:00:00,-29.7579,137.7883,13.32,nan,nan,15, Low Possibility
664877.795260878978297,-3335114.503773937001824,2015-12-05 07:00:00,-30.4779,139.0031,83.61,-9999,-9999,13, High Possibility
666908.093026777612977,-3335214.855897719506174,2015-12-05 07:00:00,-30.4778,139.0245,110.38,-9999,-9999,13, High Possibility
664699.875588504131883,-3337663.656993614509702,2015-12-05 07:00:00,-30.5007,139.0027,292.34,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 07:00:00,-30.5006,139.024,422.25,-9999,-9999,13, High Possibility
664877.795260878978297,-3335114.503773937001824,2015-12-05 07:10:00,-30.4779,139.0031,105.39,-9999,-9999,13, High Possibility
666908.093026777612977,-3335214.855897719506174,2015-12-05 07:10:00,-30.4778,139.0245,-9999,-9999,-9999,15, Low Possibility
664699.875588504131883,-3337663.656993614509702,2015-12-05 07:10:00,-30.5007,139.0027,213.27,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 07:10:00,-30.5006,139.024,126.31,-9999,-9999,13, High Possibility
590968.337963981786743,-3344411.63505090540275,2015-12-05 07:10:00,-30.5949,138.2307,25.24,nan,nan,13, High Possibility
664877.795260878978297,-3335114.503773937001824,2015-12-05 07:20:00,-30.4779,139.0031,127.86,-9999,-9999,13, High Possibility
666908.093026777612977,-3335214.855897719506174,2015-12-05 07:20:00,-30.4778,139.0245,95.84,-9999,-9999,13, High Possibility
664699.875588504131883,-3337663.656993614509702,2015-12-05 07:20:00,-30.5007,139.0027,74.04,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 07:20:00,-30.5006,139.024,72.29,-9999,-9999,13, High Possibility
662857.579334001755342,-3335003.820852948818356,2015-12-05 07:30:00,-30.4779,138.9818,51,-9999,-9999,14, Medium Possibility
664877.795260878978297,-3335114.503773937001824,2015-12-05 07:30:00,-30.4779,139.0031,131.21,-9999,-9999,13, High Possibility
664699.875588504131883,-3337663.656993614509702,2015-12-05 07:30:00,-30.5007,139.0027,83.36,-9999,-9999,13, High Possibility
664877.795260878978297,-3335114.503773937001824,2015-12-05 07:40:00,-30.4779,139.0031,804.42,-9999,-9999,13, High Possibility
666908.093026777612977,-3335214.855897719506174,2015-12-05 07:40:00,-30.4778,139.0245,95.88,-9999,-9999,13, High Possibility
664699.875588504131883,-3337663.656993614509702,2015-12-05 07:40:00,-30.5007,139.0027,491.58,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 07:40:00,-30.5006,139.024,87.7,-9999,-9999,13, High Possibility
664877.795260878978297,-3335114.503773937001824,2015-12-05 07:50:00,-30.4779,139.0031,-9999,-9999,-9999,15, Low Possibility
666908.093026777612977,-3335214.855897719506174,2015-12-05 07:50:00,-30.4778,139.0245,315.29,-9999,-9999,13, High Possibility
664699.875588504131883,-3337663.656993614509702,2015-12-05 07:50:00,-30.5007,139.0027,219.2,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 07:50:00,-30.5006,139.024,143.29,-9999,-9999,13, High Possibility
664877.795260878978297,-3335114.503773937001824,2015-12-05 08:00:00,-30.4779,139.0031,340.11,-9999,-9999,13, High Possibility
666908.093026777612977,-3335214.855897719506174,2015-12-05 08:00:00,-30.4778,139.0245,465.33,-9999,-9999,13, High Possibility
664699.875588504131883,-3337663.656993614509702,2015-12-05 08:00:00,-30.5007,139.0027,166.53,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 08:00:00,-30.5006,139.024,236.11,0.003451,1019.4,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 08:10:00,-30.4779,139.0031,332.71,-9999,-9999,13, High Possibility
666908.093026777612977,-3335214.855897719506174,2015-12-05 08:10:00,-30.4778,139.0245,162.49,-9999,-9999,13, High Possibility
664699.875588504131883,-3337663.656993614509702,2015-12-05 08:10:00,-30.5007,139.0027,172.77,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 08:10:00,-30.5006,139.024,102.35,-9999,-9999,13, High Possibility
664877.795260878978297,-3335114.503773937001824,2015-12-05 08:20:00,-30.4779,139.0031,152.71,-9999,-9999,13, High Possibility
666908.093026777612977,-3335214.855897719506174,2015-12-05 08:20:00,-30.4778,139.0245,173.42,-9999,-9999,13, High Possibility
664699.875588504131883,-3337663.656993614509702,2015-12-05 08:20:00,-30.5007,139.0027,91.67,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 08:20:00,-30.5006,139.024,128.18,-9999,-9999,13, High Possibility
664877.795260878978297,-3335114.503773937001824,2015-12-05 08:30:00,-30.4779,139.0031,79.74,-9999,-9999,13, High Possibility
666908.093026777612977,-3335214.855897719506174,2015-12-05 08:30:00,-30.4778,139.0245,150.75,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 08:30:00,-30.5006,139.024,102.59,-9999,-9999,13, High Possibility
664877.795260878978297,-3335114.503773937001824,2015-12-05 08:40:00,-30.4779,139.0031,141.91,-9999,-9999,13, High Possibility
666908.093026777612977,-3335214.855897719506174,2015-12-05 08:40:00,-30.4778,139.0245,131.45,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 08:40:00,-30.5006,139.024,77.13,-9999,-9999,13, High Possibility
666908.093026777612977,-3335214.855897719506174,2015-12-05 08:50:00,-30.4778,139.0245,-9999,-9999,-9999,15, Low Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 08:50:00,-30.5006,139.024,141.32,0.002492,970.5,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 09:00:00,-30.5007,139.0027,119.7,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 09:00:00,-30.5006,139.024,103.05,-9999,-9999,13, High Possibility
666908.093026777612977,-3335214.855897719506174,2015-12-05 09:10:00,-30.4778,139.0245,-9999,-9999,-9999,15, Low Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 09:10:00,-30.5006,139.024,132.92,-9999,-9999,13, High Possibility
664877.795260878978297,-3335114.503773937001824,2015-12-05 09:20:00,-30.4779,139.0031,59.52,0.000707,1079.3,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 09:20:00,-30.4778,139.0245,56.07,-9999,-9999,13, High Possibility
664699.875588504131883,-3337663.656993614509702,2015-12-05 09:20:00,-30.5007,139.0027,-9999,-9999,-9999,15, Low Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 09:20:00,-30.5006,139.024,-9999,-9999,-9999,15, Low Possibility
666908.093026777612977,-3335214.855897719506174,2015-12-05 09:30:00,-30.4778,139.0245,41.28,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 09:30:00,-30.5006,139.024,57.86,-9999,-9999,13, High Possibility
666908.093026777612977,-3335214.855897719506174,2015-12-05 09:40:00,-30.4778,139.0245,64.66,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 09:40:00,-30.5006,139.024,49.28,-9999,-9999,13, High Possibility
666908.093026777612977,-3335214.855897719506174,2015-12-05 09:50:00,-30.4778,139.0245,35.38,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 09:50:00,-30.5006,139.024,51.51,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 10:00:00,-30.5006,139.024,53.66,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 10:10:00,-30.5006,139.024,87.54,-9999,-9999,13, High Possibility
666908.093026777612977,-3335214.855897719506174,2015-12-05 10:20:00,-30.4778,139.0245,106.42,-9999,-9999,13, High Possibility
664699.875588504131883,-3337663.656993614509702,2015-12-05 10:20:00,-30.5007,139.0027,127.22,0.006251,767.4,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 10:20:00,-30.5006,139.024,184.74,0.00356,948.9,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 10:30:00,-30.4779,139.0031,83.03,0.008402,668.1,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 10:30:00,-30.4778,139.0245,84.81,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 10:30:00,-30.5006,139.024,90.77,0.008874,672.2,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 10:40:00,-30.4779,139.0031,101.26,0.013562,636,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 10:40:00,-30.4778,139.0245,102.93,-9999,-9999,13, High Possibility
664699.875588504131883,-3337663.656993614509702,2015-12-05 10:40:00,-30.5007,139.0027,245.11,0.017487,712.7,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 10:40:00,-30.5006,139.024,262.97,0.009021,828.4,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 10:50:00,-30.5007,139.0027,126.26,0.00784,732.2,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 10:50:00,-30.5006,139.024,138.7,0.019342,631.7,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 11:00:00,-30.5007,139.0027,109.42,0.019383,607,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 11:00:00,-30.5006,139.024,118.51,0.004907,795.3,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 11:10:00,-30.5007,139.0027,117.08,0.014475,644.9,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 11:10:00,-30.5006,139.024,110.68,0.018453,613.1,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 11:20:00,-30.4779,139.0031,50.82,0.01914,540.5,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 11:20:00,-30.5007,139.0027,77.91,0.028874,541.8,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 11:20:00,-30.5006,139.024,50.18,0.001122,914.7,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 11:30:00,-30.5007,139.0027,102.1,0.021266,591.4,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 11:40:00,-30.5007,139.0027,103.92,0.023542,583.6,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 11:40:00,-30.5006,139.024,89.88,0.00603,721.2,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 11:50:00,-30.4779,139.0031,136.53,0.0129,676.4,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 11:50:00,-30.5007,139.0027,282.24,0.021659,702.9,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 11:50:00,-30.5006,139.024,184.01,0.016432,683.4,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 12:00:00,-30.5007,139.0027,168.45,0.032125,599.8,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 12:00:00,-30.5006,139.024,210.91,0.029597,631,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 12:10:00,-30.5007,139.0027,197.5,0.030654,620.4,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 12:10:00,-30.5006,139.024,139,0.027367,596.7,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 12:20:00,-30.5007,139.0027,113.74,0.0399,546.1,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 12:20:00,-30.5006,139.024,141.56,0.02782,596.9,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 12:30:00,-30.5007,139.0027,106.01,0.026567,574.5,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 12:30:00,-30.5006,139.024,116.25,0.024824,589,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 12:40:00,-30.5007,139.0027,84.12,0.025183,559.1,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 12:40:00,-30.5006,139.024,96.67,0.023275,578,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 12:50:00,-30.5007,139.0027,88.2,0.018283,591.8,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 12:50:00,-30.5006,139.024,108.49,0.018954,608.4,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 13:00:00,-30.5007,139.0027,124.86,0.046586,541.2,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 13:00:00,-30.5006,139.024,149.02,0.02449,614.5,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 13:10:00,-30.5007,139.0027,108.17,0.032027,560,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 13:10:00,-30.5006,139.024,113.39,0.026054,582.3,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 13:20:00,-30.5007,139.0027,89.01,0.045574,517.4,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 13:20:00,-30.5006,139.024,97.59,0.024342,574.9,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 13:30:00,-30.5007,139.0027,79.76,0.037971,522.7,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 13:30:00,-30.5006,139.024,74.84,0.042892,509.4,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 13:40:00,-30.5006,139.024,114.69,0.03452,558.6,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 13:50:00,-30.5007,139.0027,65.61,0.043777,499,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 13:50:00,-30.5006,139.024,106.19,0.042524,535.7,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 14:00:00,-30.5007,139.0027,106.48,0.054695,517.1,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 14:00:00,-30.5006,139.024,124.77,0.033606,568.1,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 14:10:00,-30.5007,139.0027,102.92,0.042087,534.1,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 14:10:00,-30.5006,139.024,119.13,0.043846,542.3,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 14:20:00,-30.5007,139.0027,84.77,0.067063,487.9,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 14:20:00,-30.5006,139.024,131.83,0.033027,574.5,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 14:30:00,-30.5006,139.024,132.52,0.049741,540.7,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 14:50:00,-30.5007,139.0027,62.96,0.075131,463.1,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 14:50:00,-30.5006,139.024,84.08,0.044704,514.7,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 15:00:00,-30.5006,139.024,113.41,0.044138,537.9,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 15:10:00,-30.5006,139.024,85.5,0.040502,523,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 15:20:00,-30.5007,139.0027,42.09,0.069465,445.2,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 15:20:00,-30.5006,139.024,63.53,0.05381,483.6,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 15:30:00,-30.4778,139.0245,41.98,0.045838,468.2,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 15:30:00,-30.5006,139.024,73.05,0.048571,499.2,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 15:40:00,-30.5006,139.024,114.04,0.036037,554.6,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 15:50:00,-30.5006,139.024,79.22,0.045863,508.7,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 16:00:00,-30.5006,139.024,75.02,0.051761,496.8,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 16:10:00,-30.5006,139.024,70.89,0.053509,490.9,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 16:20:00,-30.5006,139.024,69.13,0.035668,516.8,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 16:30:00,-30.5007,139.0027,43.74,0.054532,460.5,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 16:30:00,-30.5006,139.024,44.36,0.040492,478.9,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 16:40:00,-30.4778,139.0245,40.19,0.048848,462,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 16:40:00,-30.5006,139.024,64.25,0.045769,494.7,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 16:50:00,-30.4778,139.0245,46.17,0.051093,467.4,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 16:50:00,-30.5006,139.024,52.51,0.0457,481.9,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 17:00:00,-30.4778,139.0245,61.72,0.05163,484.3,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 17:00:00,-30.5006,139.024,71.78,0.047605,499.4,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 17:10:00,-30.4778,139.0245,46.05,0.040362,481.4,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 17:10:00,-30.5006,139.024,61.05,0.047072,489.5,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 17:20:00,-30.4779,139.0031,73.09,0.061324,484.2,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 17:20:00,-30.4778,139.0245,93.38,0.028193,558.4,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 17:30:00,-30.4778,139.0245,109.08,0.02282,590.9,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 17:40:00,-30.4779,139.0031,55.17,0.065382,463.4,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 17:40:00,-30.4778,139.0245,62.18,0.031618,517.8,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 17:40:00,-30.5006,139.024,63.18,0.045921,493.4,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 17:50:00,-30.4779,139.0031,72.2,0.06901,476.1,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 17:50:00,-30.4778,139.0245,62.79,0.02265,543.8,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 18:00:00,-30.4778,139.0245,77.24,0.025443,551.2,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 18:00:00,-30.5006,139.024,85.64,0.045706,514.4,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 18:10:00,-30.4778,139.0245,74.85,0.061362,485.6,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 18:10:00,-30.5006,139.024,81.22,0.05932,493,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 18:20:00,-30.4778,139.0245,73.5,0.060116,485.8,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 18:20:00,-30.5006,139.024,82.88,0.048388,508.1,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 18:30:00,-30.4779,139.0031,52.98,0.0639,462.4,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 18:30:00,-30.4778,139.0245,71.18,0.038736,513,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 18:30:00,-30.5006,139.024,60.92,0.051259,484,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 18:40:00,-30.4779,139.0031,69.93,0.058968,483.9,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 18:40:00,-30.4778,139.0245,64.08,0.01809,564.1,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 18:50:00,-30.4779,139.0031,60.53,0.036675,505.5,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 18:50:00,-30.4778,139.0245,52.06,0.007381,629.9,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 19:00:00,-30.4779,139.0031,59.06,0.040426,497.3,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 19:00:00,-30.5007,139.0027,38.08,0.06313,445,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 19:10:00,-30.4779,139.0031,55,0.050322,478.8,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 19:10:00,-30.4778,139.0245,34.19,0.001259,815.6,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 19:10:00,-30.5007,139.0027,38.87,0.067174,442.8,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 19:20:00,-30.4779,139.0031,45.11,0.069774,448.7,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 19:20:00,-30.4778,139.0245,33.29,0.01259,540.1,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 19:20:00,-30.5007,139.0027,29.75,0.067081,429.4,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 19:20:00,-30.5006,139.024,32.36,0.051712,446.9,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 19:30:00,-30.4778,139.0245,37.24,0.009176,575.9,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 19:30:00,-30.5006,139.024,52.43,0.03409,500.7,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 19:40:00,-30.4779,139.0031,48.06,0.061992,458.6,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 19:40:00,-30.5007,139.0027,51.75,0.051865,473.3,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 19:40:00,-30.5006,139.024,40.97,0.04391,469.3,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 19:50:00,-30.4778,139.0245,54.83,0.011165,593.5,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 19:50:00,-30.5006,139.024,60.46,0.037689,503.6,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 20:00:00,-30.4779,139.0031,54.07,0.048144,480.5,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 20:00:00,-30.4778,139.0245,53.65,0.014382,568.5,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 20:10:00,-30.4778,139.0245,70.22,0.012373,607.5,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 20:20:00,-30.4779,139.0031,63.37,0.038267,505.8,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 20:20:00,-30.4778,139.0245,78.01,0.010775,632.7,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 20:20:00,-30.5006,139.024,69.56,0.02617,540.5,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 20:30:00,-30.5007,139.0027,49.75,0.032086,501.3,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 20:30:00,-30.5006,139.024,60.52,0.024784,534,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 20:40:00,-30.4778,139.0245,71.62,0.007129,670,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 20:40:00,-30.5006,139.024,70.82,0.022292,554.9,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 20:50:00,-30.4779,139.0031,75.82,0.006555,687.5,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 20:50:00,-30.4778,139.0245,83.67,0.007329,685.8,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 21:00:00,-30.4779,139.0031,86.17,0.007235,691.2,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 21:00:00,-30.4778,139.0245,147.97,0.001745,1081.3,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 21:10:00,-30.4779,139.0031,101.31,0.001566,1004.2,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 21:10:00,-30.4778,139.0245,104.02,0.000485,1454.9,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 21:10:00,-30.5007,139.0027,92.02,0.002774,852.8,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 21:10:00,-30.5006,139.024,101.01,0.021559,589.1,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 21:20:00,-30.4779,139.0031,93.52,0.002482,878.1,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 21:20:00,-30.4778,139.0245,145.39,0.000317,1978.1,10, Processed
664699.875588504131883,-3337663.656993614509702,2015-12-05 21:20:00,-30.5007,139.0027,95.77,0.00803,691.4,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 21:20:00,-30.5006,139.024,156.43,0.011812,705.1,10, Processed
666908.093026777612977,-3335214.855897719506174,2015-12-05 21:30:00,-30.4778,139.0245,83.89,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 21:30:00,-30.5006,139.024,140.39,0.020678,625.9,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 21:40:00,-30.4779,139.0031,79.36,-9999,-9999,13, High Possibility
664699.875588504131883,-3337663.656993614509702,2015-12-05 21:40:00,-30.5007,139.0027,112.54,0.001059,1154.6,10, Processed
666720.263844014727511,-3337763.457615525927395,2015-12-05 21:40:00,-30.5006,139.024,109.18,0.010223,677.5,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 21:50:00,-30.4779,139.0031,67.67,-9999,-9999,13, High Possibility
666908.093026777612977,-3335214.855897719506174,2015-12-05 21:50:00,-30.4778,139.0245,83.78,-9999,-9999,13, High Possibility
666720.263844014727511,-3337763.457615525927395,2015-12-05 21:50:00,-30.5006,139.024,97.09,0.00604,731.9,10, Processed
664877.795260878978297,-3335114.503773937001824,2015-12-05 22:00:00,-30.4779,139.0031,145.66,-9999,-9999,13, High Possibility
666908.093026777612977,-3335214.855897719506174,2015-12-05 22:00:00,-30.4778,139.0245,136.67,-9999,-9999,13, High Possibility
664877.795260878978297,-3335114.503773937001824,2015-12-05 22:10:00,-30.4779,139.0031,125.4,-9999,-9999,13, High Possibility
