X,Y,datetime,lat,lon,FRP(mw),Firesize(km^2),temp(k),Category,Description
1120501.62222363,-4562376.3488823,2016-01-16 22:10:00,-41.1996,145.0993,55.74,0.05677,472.1,10, Processed
1113853.47520591,-4567747.682777,2016-01-16 22:10:00,-41.255,145.0285,145.6,0.0332,582.9,10, Processed
1115847.43539765,-4571054.48003042,2016-01-16 22:10:00,-41.2834,145.0556,152.87,0.051119,549.9,10, Processed
1120501.62222363,-4562376.3488823,2016-01-16 22:20:00,-41.1996,145.0993,83.29,0.107445,458.4,10, Processed
1113853.47520591,-4567747.682777,2016-01-16 22:20:00,-41.255,145.0285,165.39,0.028177,610.8,10, Processed
1138304.66591448,-4546081.42400643,2016-01-16 22:30:00,-41.0337,145.2862,-9999,-9999,-9999,15, Low Possibility
1111718.32122399,-4567496.61932502,2016-01-16 22:30:00,-41.2547,145.0034,225.84,0.002273,1131.9,10, Processed
1113853.47520591,-4567747.682777,2016-01-16 22:30:00,-41.255,145.0285,461.36,0.024813,753.4,10, Processed
1113721.454765,-4570803.90196609,2016-01-16 22:30:00,-41.2831,145.0306,158.97,0.014679,679.2,10, Processed
1115847.43539765,-4571054.48003042,2016-01-16 22:30:00,-41.2834,145.0556,239.18,0.026025,659.4,10, Processed
1099073.33491437,-4562978.90300908,2016-01-16 22:40:00,-41.2251,144.8512,32.41,-9999,-9999,12, Cloudy
1111718.32122399,-4567496.61932502,2016-01-16 22:40:00,-41.2547,145.0034,-9999,-9999,-9999,12, Cloudy
1113853.47520591,-4567747.682777,2016-01-16 22:40:00,-41.255,145.0285,845.22,0.004969,1341.2,10, Processed
1113721.454765,-4570803.90196609,2016-01-16 22:40:00,-41.2831,145.0306,288.15,0.000626,1981.7,10, Processed
1115847.43539765,-4571054.48003042,2016-01-16 22:40:00,-41.2834,145.0556,396.12,0.035323,683.5,10, Processed
1117981.87753178,-4571306.34850248,2016-01-16 22:40:00,-41.2837,145.0807,152.34,0.04853,553.8,10, Processed
1117848.60355563,-4574362.05867282,2016-01-16 22:40:00,-41.3118,145.0828,204.99,0.014075,717.9,10, Processed
1113721.454765,-4570803.90196609,2016-01-16 22:50:00,-41.2831,145.0306,298.56,0.004456,1013.7,10, Processed
1115847.43539765,-4571054.48003042,2016-01-16 22:50:00,-41.2834,145.0556,225.38,0.023232,665.8,10, Processed
1138304.66591448,-4546081.42400643,2016-01-16 23:00:00,-41.0337,145.2862,42.17,0.03589,483.1,10, Processed
1113853.47520591,-4567747.682777,2016-01-16 23:00:00,-41.255,145.0285,-9999,-9999,-9999,12, Cloudy
1115980.0539468,-4567998.29148259,2016-01-16 23:00:00,-41.2553,145.0535,147.44,-9999,-9999,13, High Possibility
1113721.454765,-4570803.90196609,2016-01-16 23:00:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-16 23:00:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1138304.66591448,-4546081.42400643,2016-01-16 23:10:00,-41.0337,145.2862,-9999,-9999,-9999,15, Low Possibility
1116112.61733709,-4564941.65655609,2016-01-16 23:10:00,-41.2272,145.0514,137.1,-9999,-9999,13, High Possibility
1113853.47520591,-4567747.682777,2016-01-16 23:10:00,-41.255,145.0285,-9999,-9999,-9999,12, Cloudy
1115980.0539468,-4567998.29148259,2016-01-16 23:10:00,-41.2553,145.0535,-9999,-9999,-9999,12, Cloudy
1113721.454765,-4570803.90196609,2016-01-16 23:10:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-16 23:10:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1117981.87753178,-4571306.34850248,2016-01-16 23:10:00,-41.2837,145.0807,-9999,-9999,-9999,12, Cloudy
1120108.85985054,-4571546.94927428,2016-01-16 23:10:00,-41.2839,145.1057,144.87,0.000707,1430.7,10, Processed
1117848.60355563,-4574362.05867282,2016-01-16 23:10:00,-41.3118,145.0828,-9999,-9999,-9999,12, Cloudy
1119982.38940102,-4574614.31478198,2016-01-16 23:10:00,-41.3121,145.1079,173.97,-9999,-9999,13, High Possibility
1138304.66591448,-4546081.42400643,2016-01-16 23:20:00,-41.0337,145.2862,37.16,0.007005,600.8,10, Processed
1113853.47520591,-4567747.682777,2016-01-16 23:20:00,-41.255,145.0285,-9999,-9999,-9999,12, Cloudy
1117981.87753178,-4571306.34850248,2016-01-16 23:20:00,-41.2837,145.0807,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-16 23:20:00,-41.3118,145.0828,-9999,-9999,-9999,12, Cloudy
1119982.38940102,-4574614.31478198,2016-01-16 23:20:00,-41.3121,145.1079,253.94,-9999,-9999,13, High Possibility
1115847.43539765,-4571054.48003042,2016-01-16 23:30:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1117981.87753178,-4571306.34850248,2016-01-16 23:30:00,-41.2837,145.0807,167.01,0.117729,495.2,10, Processed
1115714.76182568,-4574110.22108616,2016-01-16 23:30:00,-41.3115,145.0577,174.51,0.003914,914,10, Processed
1117848.60355563,-4574362.05867282,2016-01-16 23:30:00,-41.3118,145.0828,-9999,-9999,-9999,12, Cloudy
1119982.38940102,-4574614.31478198,2016-01-16 23:30:00,-41.3121,145.1079,137.07,0.016926,644.9,10, Processed
1138304.66591448,-4546081.42400643,2016-01-16 23:40:00,-41.0337,145.2862,50.57,0.193375,404.8,10, Processed
1138176.18043418,-4549130.9095305,2016-01-16 23:40:00,-41.0617,145.2884,43.85,0.047832,468.1,10, Processed
1113853.47520591,-4567747.682777,2016-01-16 23:40:00,-41.255,145.0285,-9999,-9999,-9999,12, Cloudy
1113721.454765,-4570803.90196609,2016-01-16 23:40:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-16 23:40:00,-41.2834,145.0556,-9999,-9999,-9999,15, Low Possibility
1115714.76182568,-4574110.22108616,2016-01-16 23:40:00,-41.3115,145.0577,313.58,0.009745,846.9,10, Processed
1138176.18043418,-4549130.9095305,2016-01-16 23:50:00,-41.0617,145.2884,35.23,-9999,-9999,14, Medium Possibility
1120501.62222363,-4562376.3488823,2016-01-16 23:50:00,-41.1996,145.0993,82.95,0.132947,446.5,10, Processed
1113853.47520591,-4567747.682777,2016-01-16 23:50:00,-41.255,145.0285,152.32,-9999,-9999,13, High Possibility
1113721.454765,-4570803.90196609,2016-01-16 23:50:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-16 23:50:00,-41.2834,145.0556,321.37,0.047557,625.3,10, Processed
1117848.60355563,-4574362.05867282,2016-01-16 23:50:00,-41.3118,145.0828,239.84,0.11682,520.9,10, Processed
1138304.66591448,-4546081.42400643,2016-01-17 00:00:00,-41.0337,145.2862,31.31,-9999,-9999,12, Cloudy
1113853.47520591,-4567747.682777,2016-01-17 00:00:00,-41.255,145.0285,159.11,-9999,-9999,13, High Possibility
1113721.454765,-4570803.90196609,2016-01-17 00:00:00,-41.2831,145.0306,208.3,-9999,-9999,13, High Possibility
1115847.43539765,-4571054.48003042,2016-01-17 00:00:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1138304.66591448,-4546081.42400643,2016-01-17 00:10:00,-41.0337,145.2862,56.2,-9999,-9999,13, High Possibility
1113853.47520591,-4567747.682777,2016-01-17 00:10:00,-41.255,145.0285,286.98,0.0526,603.6,10, Processed
1113721.454765,-4570803.90196609,2016-01-17 00:10:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-17 00:10:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1115714.76182568,-4574110.22108616,2016-01-17 00:10:00,-41.3115,145.0577,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 00:10:00,-41.3118,145.0828,145.2,-9999,-9999,13, High Possibility
1138304.66591448,-4546081.42400643,2016-01-17 00:20:00,-41.0337,145.2862,-9999,-9999,-9999,12, Cloudy
1140435.41472821,-4546336.84764711,2016-01-17 00:20:00,-41.034,145.3112,40.97,-9999,-9999,13, High Possibility
1111718.32122399,-4567496.61932502,2016-01-17 00:20:00,-41.2547,145.0034,-9999,-9999,-9999,12, Cloudy
1113853.47520591,-4567747.682777,2016-01-17 00:20:00,-41.255,145.0285,1180.7,0.017602,1014,10, Processed
1111585.79696621,-4570563.67965232,2016-01-17 00:20:00,-41.2829,145.0055,290.29,-9999,-9999,13, High Possibility
1113721.454765,-4570803.90196609,2016-01-17 00:20:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-17 00:20:00,-41.2834,145.0556,742.24,0.014072,952.8,10, Processed
1117848.60355563,-4574362.05867282,2016-01-17 00:20:00,-41.3118,145.0828,-9999,-9999,-9999,12, Cloudy
1138304.66591448,-4546081.42400643,2016-01-17 00:30:00,-41.0337,145.2862,69.57,-9999,-9999,13, High Possibility
1113985.44039924,-4564691.01723191,2016-01-17 00:30:00,-41.2269,145.0264,144.28,-9999,-9999,13, High Possibility
1122503.45143063,-4565686.13391501,2016-01-17 00:30:00,-41.228,145.1265,364.35,0.073096,594.8,10, Processed
1113853.47520591,-4567747.682777,2016-01-17 00:30:00,-41.255,145.0285,-9999,-9999,-9999,12, Cloudy
1113721.454765,-4570803.90196609,2016-01-17 00:30:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-17 00:30:00,-41.2834,145.0556,279.02,0.082871,559.7,10, Processed
1117848.60355563,-4574362.05867282,2016-01-17 00:30:00,-41.3118,145.0828,238.04,0.036281,622.2,10, Processed
1113985.44039924,-4564691.01723191,2016-01-17 00:40:00,-41.2269,145.0264,166.19,-9999,-9999,13, High Possibility
1122503.45143063,-4565686.13391501,2016-01-17 00:40:00,-41.228,145.1265,-9999,-9999,-9999,12, Cloudy
1113853.47520591,-4567747.682777,2016-01-17 00:40:00,-41.255,145.0285,1090.78,0.034566,843.2,10, Processed
1113721.454765,-4570803.90196609,2016-01-17 00:40:00,-41.2831,145.0306,564.52,-9999,-9999,13, High Possibility
1115847.43539765,-4571054.48003042,2016-01-17 00:40:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1117981.87753178,-4571306.34850248,2016-01-17 00:40:00,-41.2837,145.0807,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 00:40:00,-41.3118,145.0828,348.69,0.041619,648.8,10, Processed
1119982.38940102,-4574614.31478198,2016-01-17 00:40:00,-41.3121,145.1079,140.04,0.052568,540.7,10, Processed
1157981.69116048,-4588381.90865553,2016-01-17 00:40:00,-41.4017,145.5664,32.17,-9999,-9999,15, Low Possibility
1097151.21564406,-4510797.25341788,2016-01-17 00:50:00,-40.7498,144.7681,-9999,-9999,-9999,15, Low Possibility
1113985.44039924,-4564691.01723191,2016-01-17 00:50:00,-41.2269,145.0264,160.38,0.005304,835.2,10, Processed
1122503.45143063,-4565686.13391501,2016-01-17 00:50:00,-41.228,145.1265,183.03,0.008598,774.5,10, Processed
1111718.32122399,-4567496.61932502,2016-01-17 00:50:00,-41.2547,145.0034,-9999,-9999,-9999,12, Cloudy
1113853.47520591,-4567747.682777,2016-01-17 00:50:00,-41.255,145.0285,1135.63,0.020053,970.1,10, Processed
1113721.454765,-4570803.90196609,2016-01-17 00:50:00,-41.2831,145.0306,336.9,-9999,-9999,13, High Possibility
1115847.43539765,-4571054.48003042,2016-01-17 00:50:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1117981.87753178,-4571306.34850248,2016-01-17 00:50:00,-41.2837,145.0807,-9999,-9999,-9999,12, Cloudy
1115714.76182568,-4574110.22108616,2016-01-17 00:50:00,-41.3115,145.0577,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 00:50:00,-41.3118,145.0828,443.03,0.061738,631.7,10, Processed
1119982.38940102,-4574614.31478198,2016-01-17 00:50:00,-41.3121,145.1079,176.71,0.041921,579.3,10, Processed
1122503.45143063,-4565686.13391501,2016-01-17 01:00:00,-41.228,145.1265,253.79,0.012398,768.3,10, Processed
1111718.32122399,-4567496.61932502,2016-01-17 01:00:00,-41.2547,145.0034,295.58,-9999,-9999,13, High Possibility
1113853.47520591,-4567747.682777,2016-01-17 01:00:00,-41.255,145.0285,1742.65,0.04901,866.4,10, Processed
1113721.454765,-4570803.90196609,2016-01-17 01:00:00,-41.2831,145.0306,535.45,0.013981,881.5,10, Processed
1115847.43539765,-4571054.48003042,2016-01-17 01:00:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1117981.87753178,-4571306.34850248,2016-01-17 01:00:00,-41.2837,145.0807,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 01:00:00,-41.3118,145.0828,977.9,0.051959,755.2,10, Processed
1119982.38940102,-4574614.31478198,2016-01-17 01:00:00,-41.3121,145.1079,243.33,0.05039,591.9,10, Processed
1125596.62033265,-4593755.15710903,2016-01-17 01:00:00,-41.4821,145.1962,30.69,0.116665,405.4,10, Processed
1138304.66591448,-4546081.42400643,2016-01-17 01:10:00,-41.0337,145.2862,-9999,-9999,-9999,15, Low Possibility
1086444.79110513,-4558477.9368616,2016-01-17 01:10:00,-41.1955,144.6993,29.39,-9999,-9999,15, Low Possibility
1122503.45143063,-4565686.13391501,2016-01-17 01:10:00,-41.228,145.1265,264.44,0.032299,646.2,10, Processed
1111718.32122399,-4567496.61932502,2016-01-17 01:10:00,-41.2547,145.0034,163.88,0.00886,752.6,10, Processed
1113853.47520591,-4567747.682777,2016-01-17 01:10:00,-41.255,145.0285,475.34,0.108077,583.2,10, Processed
1113721.454765,-4570803.90196609,2016-01-17 01:10:00,-41.2831,145.0306,317.61,0.027605,686.8,10, Processed
1115847.43539765,-4571054.48003042,2016-01-17 01:10:00,-41.2834,145.0556,281.56,0.094272,549.8,10, Processed
1117981.87753178,-4571306.34850248,2016-01-17 01:10:00,-41.2837,145.0807,-9999,-9999,-9999,12, Cloudy
1115714.76182568,-4574110.22108616,2016-01-17 01:10:00,-41.3115,145.0577,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 01:10:00,-41.3118,145.0828,-9999,-9999,-9999,12, Cloudy
1119982.38940102,-4574614.31478198,2016-01-17 01:10:00,-41.3121,145.1079,368.06,0.046405,642.6,10, Processed
1122503.45143063,-4565686.13391501,2016-01-17 01:20:00,-41.228,145.1265,143.24,0.006131,789.7,10, Processed
1113853.47520591,-4567747.682777,2016-01-17 01:20:00,-41.255,145.0285,414.82,0.0927,584.8,10, Processed
1113721.454765,-4570803.90196609,2016-01-17 01:20:00,-41.2831,145.0306,256.25,0.014136,749.5,10, Processed
1115847.43539765,-4571054.48003042,2016-01-17 01:20:00,-41.2834,145.0556,195.45,0.09184,523.6,10, Processed
1115714.76182568,-4574110.22108616,2016-01-17 01:20:00,-41.3115,145.0577,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 01:20:00,-41.3118,145.0828,374.73,0.091382,576.9,10, Processed
1138304.66591448,-4546081.42400643,2016-01-17 01:30:00,-41.0337,145.2862,-9999,-9999,-9999,15, Low Possibility
1122503.45143063,-4565686.13391501,2016-01-17 01:30:00,-41.228,145.1265,151.37,0.077987,516.9,10, Processed
1113853.47520591,-4567747.682777,2016-01-17 01:30:00,-41.255,145.0285,509.12,0.045943,682,10, Processed
1113721.454765,-4570803.90196609,2016-01-17 01:30:00,-41.2831,145.0306,387.82,0.011741,851.9,10, Processed
1115847.43539765,-4571054.48003042,2016-01-17 01:30:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1117981.87753178,-4571306.34850248,2016-01-17 01:30:00,-41.2837,145.0807,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 01:30:00,-41.3118,145.0828,301.18,0.088695,560.4,10, Processed
1119982.38940102,-4574614.31478198,2016-01-17 01:30:00,-41.3121,145.1079,152.92,0.05249,547.8,10, Processed
1122629.23300675,-4562628.26600939,2016-01-17 01:40:00,-41.1999,145.1243,-9999,-9999,-9999,15, Low Possibility
1113853.47520591,-4567747.682777,2016-01-17 01:40:00,-41.255,145.0285,561.89,0.048187,688.5,10, Processed
1113721.454765,-4570803.90196609,2016-01-17 01:40:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-17 01:40:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1115714.76182568,-4574110.22108616,2016-01-17 01:40:00,-41.3115,145.0577,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 01:40:00,-41.3118,145.0828,-9999,-9999,-9999,12, Cloudy
1135411.89816366,-4564139.4614395,2016-01-17 01:50:00,-41.2016,145.2745,-9999,-9999,-9999,15, Low Possibility
1113853.47520591,-4567747.682777,2016-01-17 01:50:00,-41.255,145.0285,667.59,0.043666,724.7,10, Processed
1113721.454765,-4570803.90196609,2016-01-17 01:50:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-17 01:50:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1115714.76182568,-4574110.22108616,2016-01-17 01:50:00,-41.3115,145.0577,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 01:50:00,-41.3118,145.0828,392.66,0.076568,597.6,10, Processed
1117715.27478237,-4577417.32021404,2016-01-17 01:50:00,-41.3399,145.0849,-9999,-9999,-9999,12, Cloudy
1113853.47520591,-4567747.682777,2016-01-17 02:00:00,-41.255,145.0285,-9999,-9999,-9999,12, Cloudy
1113721.454765,-4570803.90196609,2016-01-17 02:00:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-17 02:00:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1115714.76182568,-4574110.22108616,2016-01-17 02:00:00,-41.3115,145.0577,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 02:00:00,-41.3118,145.0828,218.73,0.123578,510.4,10, Processed
1113853.47520591,-4567747.682777,2016-01-17 02:10:00,-41.255,145.0285,-9999,-9999,-9999,12, Cloudy
1113721.454765,-4570803.90196609,2016-01-17 02:10:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-17 02:10:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 02:10:00,-41.3118,145.0828,205.26,0.129079,503,10, Processed
1113853.47520591,-4567747.682777,2016-01-17 02:20:00,-41.255,145.0285,614.71,0.039364,727.7,10, Processed
1113721.454765,-4570803.90196609,2016-01-17 02:20:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-17 02:20:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 02:20:00,-41.3118,145.0828,308.52,0.098612,553.6,10, Processed
1119982.38940102,-4574614.31478198,2016-01-17 02:20:00,-41.3121,145.1079,247.25,0.063555,572.2,10, Processed
1098945.562017,-4566035.77506737,2016-01-17 02:30:00,-41.2532,144.8533,32.82,0.130545,403.6,10, Processed
1113853.47520591,-4567747.682777,2016-01-17 02:30:00,-41.255,145.0285,-9999,-9999,-9999,12, Cloudy
1113721.454765,-4570803.90196609,2016-01-17 02:30:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-17 02:30:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1117981.87753178,-4571306.34850248,2016-01-17 02:30:00,-41.2837,145.0807,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 02:30:00,-41.3118,145.0828,-9999,-9999,-9999,12, Cloudy
1098393.89682335,-4483616.61508705,2016-01-17 02:50:00,-40.5006,144.751,-9999,-9999,-9999,15, Low Possibility
1139927.25368389,-4558532.9424374,2016-01-17 02:50:00,-41.146,145.3201,46.28,-9999,-9999,12, Cloudy
1152571.86001392,-4563121.93318628,2016-01-17 02:50:00,-41.1758,145.4724,34.9,-9999,-9999,12, Cloudy
1113853.47520591,-4567747.682777,2016-01-17 02:50:00,-41.255,145.0285,438.75,0.027322,731.7,10, Processed
1113721.454765,-4570803.90196609,2016-01-17 02:50:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-17 02:50:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1117981.87753178,-4571306.34850248,2016-01-17 02:50:00,-41.2837,145.0807,-9999,-9999,-9999,12, Cloudy
1115714.76182568,-4574110.22108616,2016-01-17 02:50:00,-41.3115,145.0577,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 02:50:00,-41.3118,145.0828,-9999,-9999,-9999,12, Cloudy
1098393.89682335,-4483616.61508705,2016-01-17 03:00:00,-40.5006,144.751,-9999,-9999,-9999,15, Low Possibility
1122503.45143063,-4565686.13391501,2016-01-17 03:00:00,-41.228,145.1265,228.4,0.064397,564.1,10, Processed
1111718.32122399,-4567496.61932502,2016-01-17 03:00:00,-41.2547,145.0034,-9999,-9999,-9999,12, Cloudy
1113853.47520591,-4567747.682777,2016-01-17 03:00:00,-41.255,145.0285,350.3,0.026074,707,10, Processed
1113721.454765,-4570803.90196609,2016-01-17 03:00:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-17 03:00:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1117981.87753178,-4571306.34850248,2016-01-17 03:00:00,-41.2837,145.0807,-9999,-9999,-9999,12, Cloudy
1115714.76182568,-4574110.22108616,2016-01-17 03:00:00,-41.3115,145.0577,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 03:00:00,-41.3118,145.0828,-9999,-9999,-9999,12, Cloudy
1113853.47520591,-4567747.682777,2016-01-17 03:10:00,-41.255,145.0285,257.09,0.023946,678.1,10, Processed
1113721.454765,-4570803.90196609,2016-01-17 03:10:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-17 03:10:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1117981.87753178,-4571306.34850248,2016-01-17 03:10:00,-41.2837,145.0807,-9999,-9999,-9999,12, Cloudy
1115714.76182568,-4574110.22108616,2016-01-17 03:10:00,-41.3115,145.0577,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 03:10:00,-41.3118,145.0828,-9999,-9999,-9999,12, Cloudy
1125596.62033265,-4593755.15710903,2016-01-17 03:10:00,-41.4821,145.1962,44.79,0.188111,401.3,10, Processed
1113853.47520591,-4567747.682777,2016-01-17 03:20:00,-41.255,145.0285,292.56,0.082164,564.5,10, Processed
1113721.454765,-4570803.90196609,2016-01-17 03:20:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-17 03:20:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1117981.87753178,-4571306.34850248,2016-01-17 03:20:00,-41.2837,145.0807,-9999,-9999,-9999,12, Cloudy
1115714.76182568,-4574110.22108616,2016-01-17 03:20:00,-41.3115,145.0577,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 03:20:00,-41.3118,145.0828,-9999,-9999,-9999,12, Cloudy
1111718.32122399,-4567496.61932502,2016-01-17 03:30:00,-41.2547,145.0034,220.95,-9999,-9999,13, High Possibility
1113853.47520591,-4567747.682777,2016-01-17 03:30:00,-41.255,145.0285,302.09,0.072516,578.3,10, Processed
1113721.454765,-4570803.90196609,2016-01-17 03:30:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-17 03:30:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1117981.87753178,-4571306.34850248,2016-01-17 03:30:00,-41.2837,145.0807,-9999,-9999,-9999,12, Cloudy
1115714.76182568,-4574110.22108616,2016-01-17 03:30:00,-41.3115,145.0577,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 03:30:00,-41.3118,145.0828,-9999,-9999,-9999,12, Cloudy
1125596.62033265,-4593755.15710903,2016-01-17 03:30:00,-41.4821,145.1962,-9999,-9999,-9999,15, Low Possibility
1138304.66591448,-4546081.42400643,2016-01-17 03:40:00,-41.0337,145.2862,-9999,-9999,-9999,15, Low Possibility
1122503.45143063,-4565686.13391501,2016-01-17 03:40:00,-41.228,145.1265,-9999,-9999,-9999,12, Cloudy
1111718.32122399,-4567496.61932502,2016-01-17 03:40:00,-41.2547,145.0034,-9999,-9999,-9999,12, Cloudy
1113853.47520591,-4567747.682777,2016-01-17 03:40:00,-41.255,145.0285,341.27,0.120721,545.4,10, Processed
1113721.454765,-4570803.90196609,2016-01-17 03:40:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-17 03:40:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1117981.87753178,-4571306.34850248,2016-01-17 03:40:00,-41.2837,145.0807,-9999,-9999,-9999,12, Cloudy
1115714.76182568,-4574110.22108616,2016-01-17 03:40:00,-41.3115,145.0577,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 03:40:00,-41.3118,145.0828,-9999,-9999,-9999,12, Cloudy
1138304.66591448,-4546081.42400643,2016-01-17 03:50:00,-41.0337,145.2862,-9999,-9999,-9999,15, Low Possibility
1113853.47520591,-4567747.682777,2016-01-17 03:50:00,-41.255,145.0285,-9999,-9999,-9999,12, Cloudy
1113721.454765,-4570803.90196609,2016-01-17 03:50:00,-41.2831,145.0306,204.09,0.002589,1059.5,10, Processed
1115847.43539765,-4571054.48003042,2016-01-17 03:50:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1117981.87753178,-4571306.34850248,2016-01-17 03:50:00,-41.2837,145.0807,-9999,-9999,-9999,12, Cloudy
1115714.76182568,-4574110.22108616,2016-01-17 03:50:00,-41.3115,145.0577,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 03:50:00,-41.3118,145.0828,-9999,-9999,-9999,12, Cloudy
1113853.47520591,-4567747.682777,2016-01-17 04:00:00,-41.255,145.0285,199.14,0.117539,507.3,10, Processed
1120242.6769708,-4568490.82088241,2016-01-17 04:00:00,-41.2558,145.1036,-9999,-9999,-9999,12, Cloudy
1113721.454765,-4570803.90196609,2016-01-17 04:00:00,-41.2831,145.0306,-9999,-9999,-9999,12, Cloudy
1115847.43539765,-4571054.48003042,2016-01-17 04:00:00,-41.2834,145.0556,-9999,-9999,-9999,12, Cloudy
1117981.87753178,-4571306.34850248,2016-01-17 04:00:00,-41.2837,145.0807,-9999,-9999,-9999,12, Cloudy
1115714.76182568,-4574110.22108616,2016-01-17 04:00:00,-41.3115,145.0577,-9999,-9999,-9999,12, Cloudy
1117848.60355563,-4574362.05867282,2016-01-17 04:00:00,-41.3118,145.0828,-9999,-9999,-9999,12, Cloudy
1138304.66591448,-4546081.42400643,2016-01-17 04:10:00,-41.0337,145.2862,-9999,-9999,-9999,15, Low Possibility
