id,satellite,satellite_nssdc_id,satellite_operating_agency,sensor,orbit,start_dt,stop_dt,filename,process_dt,process_algorithm,process_algorithm_version,load_dt,latitude,longitude,location,temp_kelvin,datetime,power,confidence,age_hours,australian_state
10716382,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.2418,145.0204,POINT (16143593.743052129 -5048078.273658587),314.3,2016-01-18T13:21:40,20.6,85,8478,TAS
10716373,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.2799,145.0182,POINT (16143349.174130855 -5053709.740670538),321,2016-01-18T13:21:40,26.9,42,8478,TAS
10716374,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.269,145.0278,POINT (16144417.618603488 -5052097.770699399),324.6,2016-01-18T13:21:40,29.4,76,8478,TAS
10716376,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.2727,145.0036,POINT (16141727.026511014 -5052641.7786690025),317.7,2016-01-18T13:21:40,24.4,57,8478,TAS
10716377,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.2599,145.0253,POINT (16144142.436822247 -5050757.654019446),316.3,2016-01-18T13:21:40,19.9,37,8478,TAS
10716381,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.2307,145.0929,POINT (16151665.51932955 -5046436.601842492),310.5,2016-01-18T13:21:40,17.5,71,8478,TAS
10716380,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.2527,145.0107,POINT (16142521.95899477 -5049690.758315586),311.2,2016-01-18T13:21:40,17.5,74,8478,TAS
10716391,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.0341,145.2926,POINT (16173896.800877398 -5017374.3312463565),305.1,2016-01-18T13:21:40,12.1,17,8478,TAS
10716359,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-42.831,146.1545,POINT (16269849.081244629 -5286287.241782423),309.1,2016-01-18T13:21:40,15,64,8478,TAS
10716360,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-42.4885,145.8589,POINT (16236940.368098354 -5234439.703416421),320.8,2016-01-18T13:21:40,28.8,100,8478,TAS
10716362,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.679,146.231,POINT (16278359.122357298 -5113009.714606779),306.2,2016-01-18T13:21:40,12.3,20,8478,TAS
10716363,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.6724,146.2365,POINT (16278975.609697312 -5112031.280574581),305.5,2016-01-18T13:21:40,13.2,32,8478,TAS
10716364,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.6744,146.2243,POINT (16277615.062880835 -5112326.365171884),310.1,2016-01-18T13:21:40,17.1,69,8478,TAS
10716368,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.3275,145.1252,POINT (16155261.47284064 -5060767.921768895),317.3,2016-01-18T13:21:40,20.8,33,8478,TAS
10716369,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.3075,145.1323,POINT (16156051.284627818 -5057809.67758677),318.6,2016-01-18T13:21:40,22.5,27,8478,TAS
10716370,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.2871,145.0327,POINT (16144966.312373605 -5054778.413247372),327.6,2016-01-18T13:21:40,35.5,98,8478,TAS
10716371,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-41.2889,145.0206,POINT (16143622.686119737 -5055049.674005574),309.6,2016-01-18T13:21:40,15.7,12,8478,TAS
10716356,TERRA,1999-068A,NASA,MODIS,85557,2016-01-18T13:21:37,2016-01-18T13:33:07,Terra20160118T132137Z20160118T133307Zhotspots.txt,,MOD14,5.0.1,,-42.8382,146.1696,POINT (16271523.88298361 -5287374.752738023),318.7,2016-01-18T13:21:40,25.6,96,8478,TAS
10720508,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.6691,146.2314,POINT (16278404.985987505 -5111541.728422828),,2016-01-18T04:38:53,,85,8486,TAS
10720466,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.3754,145.0727,POINT (16149416.64297654 -5067867.906391334),,2016-01-18T04:38:53,,100,8486,TAS
10720467,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.3774,145.0621,POINT (16148234.318664826 -5068165.051632618),,2016-01-18T04:38:53,,100,8486,TAS
10720468,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.3682,145.0705,POINT (16149171.962735778 -5066806.239509662),,2016-01-18T04:38:53,,100,8486,TAS
10720469,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.3611,145.0681,POINT (16148910.36193241 -5065752.253484837),,2016-01-18T04:38:53,,99,8486,TAS
10720470,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.3631,145.0574,POINT (16147718.01886653 -5066053.189907359),,2016-01-18T04:38:53,,73,8486,TAS
10720471,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.356,145.0551,POINT (16147456.418063162 -5064997.506463102),,2016-01-18T04:38:53,,100,8486,TAS
10720472,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.3387,145.1066,POINT (16153195.939688971 -5062428.338486329),,2016-01-18T04:38:53,,100,8486,TAS
10720473,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.3315,145.1044,POINT (16152944.580278756 -5061367.86262023),,2016-01-18T04:38:53,,100,8486,TAS
10720477,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.3336,145.0935,POINT (16151733.535538418 -5061673.8512525745),,2016-01-18T04:38:53,,82,8486,TAS
10720478,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.3244,145.102,POINT (16152684.760587249 -5060310.319589789),,2016-01-18T04:38:53,,95,8486,TAS
10720479,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2989,145.1165,POINT (16154289.876324996 -5056532.187059446),,2016-01-18T04:38:53,,100,8486,TAS
10720480,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.274,145.1109,POINT (16153671.607873132 -5052836.846972342),,2016-01-18T04:38:53,,68,8486,TAS
10720481,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.283,145.0225,POINT (16143828.181899738 -5054179.325796692),,2016-01-18T04:38:53,,12,8486,TAS
10720482,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2739,145.0309,POINT (16144762.486385964 -5052825.441959423),,2016-01-18T04:38:53,,100,8486,TAS
10720483,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2759,145.0201,POINT (16143566.58109637 -5053125.531584487),,2016-01-18T04:38:53,,100,8486,TAS
10720484,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2779,145.0094,POINT (16142369.117333911 -5053425.03801942),,2016-01-18T04:38:53,,96,8486,TAS
10720485,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2688,145.0177,POINT (16143301.640708283 -5052072.888954102),,2016-01-18T04:38:53,,100,8486,TAS
10720486,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2708,145.007,POINT (16142102.39583397 -5052372.36278348),,2016-01-18T04:38:53,,100,8486,TAS
10720487,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2597,145.0261,POINT (16144234.164082665 -5050718.707665313),,2016-01-18T04:38:53,,75,8486,TAS
10720488,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2617,145.0154,POINT (16143034.919208346 -5051019.768543243),,2016-01-18T04:38:53,,100,8486,TAS
10720489,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2637,145.0046,POINT (16141837.455445882 -5051320.394511652),,2016-01-18T04:38:53,,100,8486,TAS
10720490,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.2454,145.0215,POINT (16143714.41338015 -5048610.803599081),,2016-01-18T04:38:53,,90,8486,TAS
10720491,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.182,145.1153,POINT (16154165.866412256 -5039230.455214943),,2016-01-18T04:38:53,,100,8486,TAS
10720492,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.1862,145.0936,POINT (16151740.326027358 -5039849.474318922),,2016-01-18T04:38:53,,100,8486,TAS
10720493,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.1728,145.1239,POINT (16155123.88195002 -5037861.210113573),,2016-01-18T04:38:53,,84,8486,TAS
10720494,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.1749,145.1131,POINT (16153916.176794408 -5038170.892815194),,2016-01-18T04:38:53,,98,8486,TAS
10720495,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.1656,145.1217,POINT (16154877.643236386 -5036799.4314943),,2016-01-18T04:38:53,,100,8486,TAS
10720496,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.1677,145.1109,POINT (16153668.15696892 -5037108.636629773),,2016-01-18T04:38:53,,100,8486,TAS
10720497,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.171,145.1149,POINT (16154121.672574408 -5037598.268579788),,2016-01-18T04:38:53,,100,8486,TAS
10720498,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.1638,145.1127,POINT (16153873.764068414 -5036538.29318783),,2016-01-18T04:38:53,,72,8486,TAS
10720499,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.1567,145.1104,POINT (16153620.623546353 -5035480.207953123),,2016-01-18T04:38:53,,92,8486,TAS
10720500,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.0308,145.2895,POINT (16173548.593510197 -5016881.144194779),,2016-01-18T04:38:53,,59,8486,TAS
10720501,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.0282,145.2916,POINT (16173791.492639111 -5016501.75252147),,2016-01-18T04:38:53,,79,8486,TAS
10720504,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-42.517,145.2954,POINT (16174211.055799913 -5238745.296329243),,2016-01-18T04:38:53,,60,8486,TAS
10720505,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.6817,146.2474,POINT (16280181.64506056 -5113420.194792629),,2016-01-18T04:38:53,,100,8486,TAS
10720506,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.6743,146.245,POINT (16279921.825369053 -5112313.846247015),,2016-01-18T04:38:53,,100,8486,TAS
10720507,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.6766,146.2334,POINT (16278632.523026684 -5112656.632233642),,2016-01-18T04:38:53,,70,8486,TAS
10720509,SUOMI NPP,2011-061A,NASA/NOAA,VIIRS,21888,2016-01-18T04:31:48,2016-01-18T04:45:59,Npp20160118T043148Z20160118T044559Zhotspots.txt,,VIIRS (AER),6,,-41.5923,145.9841,POINT (16250870.666537244 -5100107.470783165),,2016-01-18T04:38:53,,54,8486,TAS
10716290,AQUA,2002-022A,NASA,MODIS,72912,2016-01-18T03:57:24,2016-01-18T04:07:57,Aqua20160118T035724Z20160118T040757Zhotspots.txt,,MOD14,5.0.1,,-41.3633,145.049,POINT (16146775.254098993 -5066071.284954343),352.8,2016-01-18T04:05:20,69,60,8487,TAS
10716300,AQUA,2002-022A,NASA,MODIS,72912,2016-01-18T03:57:24,2016-01-18T04:07:57,Aqua20160118T035724Z20160118T040757Zhotspots.txt,,MOD14,5.0.1,,-41.2741,145.0284,POINT (16144485.523492869 -5052854.917280096),365.1,2016-01-18T04:04:00,95.1,100,8487,TAS
10716302,AQUA,2002-022A,NASA,MODIS,72912,2016-01-18T03:57:24,2016-01-18T04:07:57,Aqua20160118T035724Z20160118T040757Zhotspots.txt,,MOD14,5.0.1,,-41.2641,145.0058,POINT (16141973.376544137 -5051380.224637109),360.6,2016-01-18T03:58:40,83.3,94,8487,TAS
10716301,AQUA,2002-022A,NASA,MODIS,72912,2016-01-18T03:57:24,2016-01-18T04:07:57,Aqua20160118T035724Z20160118T040757Zhotspots.txt,,MOD14,5.0.1,,-41.2759,145.0074,POINT (16142150.040576024 -5053125.531584487),405.4,2016-01-18T03:57:20,275.9,100,8487,TAS
10716303,AQUA,2002-022A,NASA,MODIS,72912,2016-01-18T03:57:24,2016-01-18T04:07:57,Aqua20160118T035724Z20160118T040757Zhotspots.txt,,MOD14,5.0.1,,-41.0349,145.2905,POINT (16173662.473349279 -5017492.540479955),312.2,2016-01-18T03:57:20,11.7,53,8487,TAS
10716144,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.25,145.05,POINT (16146892.13956433 -5049286.834623009),295.6,2016-01-17T16:54:36,,,8498,TAS
10716145,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.25,145.06,POINT (16148005.334472267 -5049286.834623009),295.6,2016-01-17T16:54:36,,,8498,TAS
10716146,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.26,145.02,POINT (16143552.554840537 -5050767.575739291),293.5,2016-01-17T16:54:36,,,8498,TAS
10716147,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.26,145.03,POINT (16144665.749748465 -5050767.575739291),293.5,2016-01-17T16:54:36,,,8498,TAS
10716148,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.26,145.04,POINT (16145778.944656396 -5050767.575739291),293.5,2016-01-17T16:54:36,,,8498,TAS
10716149,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.26,145.05,POINT (16146892.13956433 -5050767.575739291),296.6,2016-01-17T16:54:36,,,8498,TAS
10716150,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.26,145.06,POINT (16148005.334472267 -5050767.575739291),296.6,2016-01-17T16:54:36,,,8498,TAS
10716151,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.26,145.12,POINT (16154684.503919864 -5050767.575739291),293,2016-01-17T16:54:36,,,8498,TAS
10716152,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.27,145.12,POINT (16154684.503919864 -5052248.543596855),292.2,2016-01-17T16:54:36,,,8498,TAS
10716153,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.27,145.13,POINT (16155797.69882779 -5052248.543596855),292.2,2016-01-17T16:54:36,,,8498,TAS
10716154,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.28,145.12,POINT (16154684.503919864 -5053729.738310279),296.1,2016-01-17T16:54:36,,,8498,TAS
10716155,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.28,145.13,POINT (16155797.69882779 -5053729.738310279),296.1,2016-01-17T16:54:36,,,8498,TAS
10716156,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.29,145.09,POINT (16151344.91919606 -5055211.159994206),294.1,2016-01-17T16:54:36,,,8498,TAS
10716157,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.29,145.1,POINT (16152458.114103999 -5055211.159994206),294.1,2016-01-17T16:54:36,,,8498,TAS
10716158,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.29,145.11,POINT (16153571.309011925 -5055211.159994206),296.9,2016-01-17T16:54:36,,,8498,TAS
10716159,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.29,145.12,POINT (16154684.503919864 -5055211.159994206),296.9,2016-01-17T16:54:36,,,8498,TAS
10716160,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.29,145.13,POINT (16155797.69882779 -5055211.159994206),296.9,2016-01-17T16:54:36,,,8498,TAS
10716161,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.29,145.14,POINT (16156910.893735724 -5055211.159994206),294.8,2016-01-17T16:54:36,,,8498,TAS
10716162,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.29,145.15,POINT (16158024.088643657 -5055211.159994206),294.8,2016-01-17T16:54:36,,,8498,TAS
10716163,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.3,145.09,POINT (16151344.91919606 -5056692.808763348),295.5,2016-01-17T16:54:36,,,8498,TAS
10716164,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.3,145.1,POINT (16152458.114103999 -5056692.808763348),295.5,2016-01-17T16:54:36,,,8498,TAS
10716165,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.3,145.11,POINT (16153571.309011925 -5056692.808763348),294.8,2016-01-17T16:54:36,,,8498,TAS
10716166,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.3,145.12,POINT (16154684.503919864 -5056692.808763348),294.8,2016-01-17T16:54:36,,,8498,TAS
10716167,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.3,145.13,POINT (16155797.69882779 -5056692.808763348),294.8,2016-01-17T16:54:36,,,8498,TAS
10716168,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.34,145.08,POINT (16150231.724288134 -5062621.676988606),291.6,2016-01-17T16:54:36,,,8498,TAS
10716139,NOAA 19,2009-005A,NOAA,AVHRR,35776,2016-01-17T16:46:40,2016-01-17T17:02:33,Noaa1920160117T164640Z20160117T170233Zhotspots.txt,,GA AVHRR,1.0.0,,-41.24,145.05,POINT (16146892.13956433 -5047806.3201335),297,2016-01-17T16:54:36,,,8498,TAS
