X,Y,Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,id,satellite,satellite_,satellit_1,sensor,orbit,start_dt,stop_dt,filename,process_dt,process_al,process__1,load_dt,latitude,longitude,temp_kelvi,datetime,power,confidence,age_hours,australian,hold_dt,hold_dt_2
-1497919.05257256,-3677293.62281861,,,,,,,-1,0,-1,,,10707774,AQUA,2002-022A,NASA,MODIS,72753,2016-01-07T05:52:27Z,2016-01-07T06:03:27Z,Aqua20160107T055227Z20160107T060327Zhotspots.txt,,MOD14,5.0.1,,-32.8502,115.8346,352.60,2016-01-07T05:52:30Z,32.2,96,7141,WA,2016-01-07,2016-01-07T09:52:27Z
-1502832.21175665,-3679793.17261587,,,,,,,-1,0,-1,,,10707773,AQUA,2002-022A,NASA,MODIS,72753,2016-01-07T05:52:27Z,2016-01-07T06:03:27Z,Aqua20160107T055227Z20160107T060327Zhotspots.txt,,MOD14,5.0.1,,-32.8669,115.7787,350.10,2016-01-07T05:52:30Z,34.8,91,7141,WA,2016-01-07,2016-01-07T09:52:27Z
-1501527.07671808,-3679450.01496072,,,,,,,-1,0,-1,,,10707772,AQUA,2002-022A,NASA,MODIS,72753,2016-01-07T05:52:27Z,2016-01-07T06:03:27Z,Aqua20160107T055227Z20160107T060327Zhotspots.txt,,MOD14,5.0.1,,-32.8653,115.7931,359.60,2016-01-07T05:52:30Z,58.4,99,7141,WA,2016-01-07,2016-01-07T09:52:27Z
-1501825.0557029,-3678318.00985284,,,,,,,-1,0,-1,,,10707776,AQUA,2002-022A,NASA,MODIS,72753,2016-01-07T05:52:27Z,2016-01-07T06:03:27Z,Aqua20160107T055227Z20160107T060327Zhotspots.txt,,MOD14,5.0.1,,-32.8549,115.7915,347.40,2016-01-07T05:52:30Z,26.1,84,7141,WA,2016-01-07,2016-01-07T09:52:27Z
-1500521.00684203,-3677976.02303694,,,,,,,-1,0,-1,,,10707775,AQUA,2002-022A,NASA,MODIS,72753,2016-01-07T05:52:27Z,2016-01-07T06:03:27Z,Aqua20160107T055227Z20160107T060327Zhotspots.txt,,MOD14,5.0.1,,-32.8534,115.8059,347.70,2016-01-07T05:52:30Z,21.8,82,7141,WA,2016-01-07,2016-01-07T09:52:27Z
-1475211.72979709,-3677047.17108832,,,,,,,-1,0,-1,,,10707211,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8735,116.0774,342.40,2016-01-06T17:53:30Z,55.1,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1491341.24994459,-3676120.58678216,,,,,,,-1,0,-1,,,10707149,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8472,115.9064,315.70,2016-01-06T17:52:10Z,15.3,64,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1478531.62760822,-3678383.26456709,,,,,,,-1,0,-1,,,10707225,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8817,116.0402,353.10,2016-01-06T17:52:10Z,77.0,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1494659.99206289,-3676128.88143443,,,,,,,-1,0,-1,,,10707147,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8436,115.8710,317.70,2016-01-06T17:51:40Z,17.6,81,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1468158.21177658,-3678291.81863523,,,,,,,-1,0,-1,,,10707231,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8924,116.1511,327.60,2016-01-06T17:51:40Z,30.1,63,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1491790.41060084,-3678496.31248588,,,,,,,-1,0,-1,,,10707217,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8678,115.8984,327.90,2016-01-06T17:51:10Z,30.4,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1471236.38952638,-3677373.27425796,,,,,,,-1,0,-1,,,10707178,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8808,116.1195,338.10,2016-01-06T17:50:30Z,47.1,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1471231.96586842,-3673441.354812,,,,,,,-1,0,-1,,,10707131,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8459,116.1248,320.40,2016-01-06T17:50:20Z,22.2,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1483128.44567865,-3677396.398319,,,,,,,-1,0,-1,,,10707171,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8678,115.9924,405.40,2016-01-06T17:50:20Z,289.7,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1474723.19367405,-3674765.10584662,,,,,,,-1,0,-1,,,10707141,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8538,116.0857,372.40,2016-01-06T17:50:20Z,132.5,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1471211.779601,-3674752.05167571,,,,,,,-1,0,-1,,,10707143,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8576,116.1232,432.40,2016-01-06T17:50:20Z,501.8,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1489665.48895298,-3677409.59782258,,,,,,,-1,0,-1,,,10707167,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8606,115.9226,316.70,2016-01-06T17:50:20Z,16.5,92,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1469964.59852632,-3676995.31591877,,,,,,,-1,0,-1,,,10707214,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8789,116.1336,341.80,2016-01-06T17:50:20Z,53.7,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1466485.36944747,-3676960.99571571,,,,,,,-1,0,-1,,,10707216,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8824,116.1708,324.90,2016-01-06T17:50:20Z,27.6,47,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1483608.11773029,-3677127.30364163,,,,,,,-1,0,-1,,,10707206,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8648,115.9876,395.20,2016-01-06T17:50:20Z,231.3,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1488470.68398001,-3678468.43024706,,,,,,,-1,0,-1,,,10707219,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8713,115.9339,352.10,2016-01-06T17:50:20Z,75.4,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1485238.31072194,-3678440.77574184,,,,,,,-1,0,-1,,,10707221,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8747,115.9685,428.30,2016-01-06T17:50:20Z,464.5,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1472959.62153925,-3674758.70514743,,,,,,,-1,0,-1,,,10707142,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8557,116.1046,437.40,2016-01-06T17:50:10Z,553.3,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1481923.0441599,-3675809.76713306,,,,,,,-1,0,-1,,,10707189,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8550,116.0074,344.60,2016-01-06T17:50:00Z,58.8,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1488103.54663844,-3674816.06508959,,,,,,,-1,0,-1,,,10707133,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8393,115.9428,319.10,2016-01-06T17:49:30Z,20.6,98,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1476848.6505929,-3678368.76766882,,,,,,,-1,0,-1,,,10707226,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8834,116.0582,345.80,2016-01-06T17:49:20Z,61.1,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1473438.45460269,-3679648.11579709,,,,,,,-1,0,-1,,,10707241,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8986,116.0929,397.80,2016-01-06T17:49:00Z,246.2,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1476410.36114852,-3676077.49383039,,,,,,,-1,0,-1,,,10707158,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8636,116.0659,345.70,2016-01-06T17:48:50Z,60.6,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1494641.33090246,-3677418.10104781,,,,,,,-1,0,-1,,,10707165,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8550,115.8694,321.50,2016-01-06T17:48:50Z,21.6,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1488490.16998569,-3677172.89014746,,,,,,,-1,0,-1,,,10707203,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8598,115.9354,330.00,2016-01-06T17:48:50Z,34.0,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1486840.42696049,-3677157.38626891,,,,,,,-1,0,-1,,,10707204,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8615,115.9531,348.50,2016-01-06T17:48:40Z,67.4,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1468219.84464514,-3679606.95923555,,,,,,,-1,0,-1,,,10707244,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.9040,116.1487,326.30,2016-01-06T17:48:30Z,31.1,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1472996.87434909,-3673449.32921754,,,,,,,-1,0,-1,,,10707130,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8440,116.1059,356.10,2016-01-06T17:48:30Z,86.1,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1475139.08145088,-3679661.33105126,,,,,,,-1,0,-1,,,10707240,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8968,116.0747,390.30,2016-01-06T17:48:30Z,208.3,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1479774.97232735,-3676087.41884964,,,,,,,-1,0,-1,,,10707156,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8599,116.0300,349.90,2016-01-06T17:48:30Z,70.0,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1478084.80296128,-3676082.5899748,,,,,,,-1,0,-1,,,10707157,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8617,116.0480,356.30,2016-01-06T17:48:30Z,84.9,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1478553.26661711,-3677079.24019652,,,,,,,-1,0,-1,,,10707209,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8701,116.0417,353.30,2016-01-06T17:48:30Z,77.7,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1475185.00308385,-3678354.33947339,,,,,,,-1,0,-1,,,10707227,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8851,116.0760,369.00,2016-01-06T17:48:30Z,123.4,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1488057.79879285,-3676111.25041655,,,,,,,-1,0,-1,,,10707151,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8508,115.9415,316.00,2016-01-06T17:48:20Z,15.5,90,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1495143.4628677,-3675945.27009548,,,,,,,-1,0,-1,,,10707182,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8414,115.8661,308.30,2016-01-06T17:48:20Z,8.1,47,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1469934.90102267,-3675682.39123782,,,,,,,-1,0,-1,,,10707196,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8672,116.1356,347.30,2016-01-06T17:48:20Z,63.2,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1495126.96649294,-3677234.77477201,,,,,,,-1,0,-1,,,10707199,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8529,115.8645,328.80,2016-01-06T17:48:20Z,31.1,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1496780.60084926,-3677249.77587796,,,,,,,-1,0,-1,,,10707198,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8511,115.8468,317.60,2016-01-06T17:48:20Z,17.7,94,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1481926.45576722,-3677111.49652911,,,,,,,-1,0,-1,,,10707207,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8666,116.0056,389.90,2016-01-06T17:48:20Z,204.2,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1481903.35442505,-3678412.34392539,,,,,,,-1,0,-1,,,10707223,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8782,116.0041,393.80,2016-01-06T17:48:20Z,223.6,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1484834.80194557,-3674803.44046449,,,,,,,-1,0,-1,,,10707135,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8428,115.9777,363.30,2016-01-06T17:48:00Z,104.9,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1486412.26723624,-3676106.60801576,,,,,,,-1,0,-1,,,10707152,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8526,115.9591,325.20,2016-01-06T17:47:50Z,27.5,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1466410.32704852,-3679592.31011286,,,,,,,-1,0,-1,,,10707245,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.9059,116.1681,309.20,2016-01-06T17:47:40Z,12.5,41,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1481471.84311865,-3674791.11781708,,,,,,,-1,0,-1,,,10707137,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8465,116.0136,361.60,2016-01-06T17:47:30Z,99.5,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1474726.66876518,-3676072.71188616,,,,,,,-1,0,-1,,,10707159,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8654,116.0839,349.70,2016-01-06T17:47:30Z,68.9,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1486377.86208389,-3677403.63206864,,,,,,,-1,0,-1,,,10707169,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8642,115.9577,360.90,2016-01-06T17:47:30Z,96.4,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1471709.97168066,-3677012.78719562,,,,,,,-1,0,-1,,,10707213,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8771,116.1149,340.00,2016-01-06T17:47:30Z,49.3,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1471712.56249045,-3678323.57230099,,,,,,,-1,0,-1,,,10707229,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8887,116.1131,332.20,2016-01-06T17:47:30Z,38.0,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1469981.31757491,-3678308.39976997,,,,,,,-1,0,-1,,,10707230,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8905,116.1316,329.00,2016-01-06T17:47:30Z,33.5,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1480248.34054566,-3677095.47077797,,,,,,,-1,0,-1,,,10707208,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8683,116.0236,370.50,2016-01-06T17:47:20Z,126.4,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1493485.59103689,-3675928.7451447,,,,,,,-1,0,-1,,,10707183,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8431,115.8838,311.90,2016-01-06T17:47:10Z,11.1,75,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1488532.37169068,-3675878.17112571,,,,,,,-1,0,-1,,,10707185,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8482,115.9367,312.40,2016-01-06T17:47:10Z,12.0,67,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1471254.46365562,-3676062.80999299,,,,,,,-1,0,-1,,,10707161,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8692,116.1210,351.80,2016-01-06T17:47:00Z,74.4,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1486884.04400752,-3675861.17698055,,,,,,,-1,0,-1,,,10707186,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8499,115.9544,321.80,2016-01-06T17:47:00Z,21.6,97,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1473445.09146464,-3675720.29486348,,,,,,,-1,0,-1,,,10707194,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8637,116.0981,340.80,2016-01-06T17:47:00Z,51.5,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1468297.98011863,-3675664.9910147,,,,,,,-1,0,-1,,,10707197,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8689,116.1531,335.20,2016-01-06T17:47:00Z,43.6,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1485219.1969259,-3677142.66551028,,,,,,,-1,0,-1,,,10707205,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8632,115.9704,381.10,2016-01-06T17:47:00Z,166.0,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1488468.40548846,-3679763.87062071,,,,,,,-1,0,-1,,,10707235,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8828,115.9322,343.00,2016-01-06T17:47:00Z,55.6,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1486856.6582973,-3678454.71042398,,,,,,,-1,0,-1,,,10707220,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8730,115.9512,361.50,2016-01-06T17:47:00Z,99.3,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1481446.02273075,-3676092.10799572,,,,,,,-1,0,-1,,,10707155,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8581,116.0121,355.90,2016-01-06T17:46:50Z,84.6,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1476401.60309436,-3677383.12039968,,,,,,,-1,0,-1,,,10707175,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8752,116.0643,340.80,2016-01-06T17:46:50Z,51.4,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1476879.60788032,-3677062.89533716,,,,,,,-1,0,-1,,,10707210,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8718,116.0596,342.40,2016-01-06T17:46:50Z,54.3,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1480225.28928518,-3678398.10280572,,,,,,,-1,0,-1,,,10707224,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8799,116.0221,385.20,2016-01-06T17:46:50Z,182.4,100,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1488463.88405358,-3681059.00489664,,,,,,,-1,0,-1,,,10707248,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8943,115.9305,313.10,2016-01-06T17:46:40Z,14.2,81,7153,WA,2016-01-06,2016-01-06T21:46:34Z
-1483609.14390767,-3679726.97844998,,,,,,,-1,0,-1,,,10707238,AQUA,2002-022A,NASA,MODIS,72746,2016-01-06T17:46:34Z,2016-01-06T17:53:56Z,Aqua20160106T174634Z20160106T175356Zhotspots.txt,,MOD14,5.0.1,,-32.8879,115.9841,312.20,2016-01-06T17:46:40Z,13.1,78,7153,WA,2016-01-06,2016-01-06T21:46:34Z
